Time of Rating,19-Apr-2016 09:51:03
Multimedia File,module1 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-17.9904
3,-53.6334
4,-63.6978
5,-66.441
6,-67.5241
7,-67.5241
8,-54.494
9,-28.5691
10,-20.9325
11,-10.3232
12,14.8392
13,35.0942
14,43.5437
15,71.1377
16,86.8167
17,99.2283
18,100
19,100
20,98.5148
21,96.463
22,96.463
23,96.463
24,96.463
25,92.6045
26,90.0322
27,90.0322
28,90.0322
29,90.0322
30,90.0322
31,90.0322
32,88.991
33,87.4598
34,87.4598
35,87.4598
36,87.4598
37,87.4598
38,87.4598
39,87.4598
40,87.4598
41,84.5812
42,83.2797
43,83.2797
44,79.1801
45,74.5304
46,81.0749
47,81.3505
48,80.6308
49,76.2058
50,75.5627
51,75.0115
52,67.761
53,53.4221
54,34.4728
55,31.1897
56,31.1897
57,31.1897
58,31.1897
59,31.1897
60,31.1897
61,31.1897
62,31.1897
63,31.1897
64,31.1897
65,31.1897
66,31.1897
67,31.1897
68,31.1897
69,31.1897
70,31.1897
71,31.1897
72,31.1897
73,31.1897
74,31.1897
75,31.1897
76,31.1897
77,31.1897
78,31.1897
79,31.1897
80,31.1897
81,25.601
82,23.168
83,23.1511
84,28.4489
85,45.6253
86,52.1513
87,55.4502
88,55.627
89,55.627
90,55.627
91,55.627
92,55.627
93,55.627
94,55.627
95,55.627
96,48.6884
97,32.7331
98,28.6173
99,28.6173
100,28.6173
101,28.6173
102,28.6173
103,28.6173
104,28.6173
105,37.299
106,84.0921
107,100
108,92.8135
109,70.7235
110,50.6431
111,48.2315
112,48.2315
113,48.2315
114,48.2315
115,48.2315
116,48.2315
117,48.2315
118,48.2315
119,48.0171
120,41.6314
121,33.5477
122,-13.1994
123,-43.6114
124,-79.2375
125,-100
126,-100
127,-100
128,-100
129,-100
130,-100
131,-100
132,-100
133,-100
134,-100
135,-100
136,-100
137,-100
138,-100
139,-100
140,-100
141,-100
142,-100
143,-100
144,-100
145,-100
146,-100
147,-100
148,-100
149,-100
150,-100
