Time of Rating,15-Apr-2016 10:22:27
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.32155
2,0.32155
3,0.32155
4,-1.2379
5,-6.7524
6,-6.7524
7,-6.7524
8,-6.7524
9,-7.0232
10,-7.9467
11,-6.1415
12,-7.0739
13,-7.3786
14,-11.0772
15,-10.9164
16,-6.9047
17,-7.6586
18,-10.2894
19,-10.2894
20,-10.4341
21,-10.9325
22,-11.3918
23,-13.5048
24,-13.5048
25,-13.8264
26,-14.1479
27,-14.1479
28,-14.3848
29,-15.1125
30,-11.8167
31,-10.611
32,-4.9518
33,13.3923
34,13.9228
35,14.5202
36,15.1125
37,15.1125
38,15.1125
39,15.1125
40,15.1125
41,14.5016
42,13.9389
43,13.8264
44,11.6238
45,9.6463
46,8.746
47,6.2058
48,1.8971
49,-6.9293
50,-16.7363
51,-18.8907
52,-19.2926
53,-19.9019
54,-19.9357
55,-19.9357
56,-19.9357
57,-20.8544
58,-20.9003
59,-20.9003
60,-20.9003
61,-20.9003
62,-20.9003
63,-21.9721
64,-22.5081
65,-22.5081
66,-23.9068
67,-26.0112
68,-27.5609
69,-27.9743
70,-28.5255
71,-28.9389
72,-28.7942
73,-28.6174
74,-27.9912
75,-27.8824
76,-27.9261
77,-29.9357
78,-32.7974
79,-33.8907
80,-34.0836
81,-34.2122
82,-34.7267
83,-35.1929
84,-39.1158
85,-42.09
86,-42.6688
87,-43.0868
88,-43.0868
89,-43.0868
90,-42.4437
91,-41.8007
92,-41.5916
93,-41.496
94,-47.1138
95,-51.045
96,-52.2026
97,-55.7074
98,-56.2058
99,-56.5916
100,-56.5916
101,-56.5916
102,-56.5916
103,-56.5916
104,-56.5916
105,-57.0418
106,-59.7749
107,-60.1286
108,-60.1286
109,-60.1286
110,-60.1286
111,-60.2979
112,-60.7717
113,-60.6752
114,-59.3332
115,-58.5209
116,-58.5209
117,-57.7974
118,-57.5563
119,-58.2476
120,-58.955
121,-57.5563
122,-57.5563
123,-57.5563
124,-57.5563
125,-57.5563
126,-57.1163
127,-62.6091
128,-63.6656
129,-63.6656
130,-63.6656
131,-64.582
132,-64.5498
133,-54.2283
134,-54.6463
135,-56.9132
136,-56.9132
137,-56.9132
138,-56.9775
139,-61.9293
140,-64.3087
141,-64.3087
142,-64.3087
143,-64.3087
144,-64.3087
145,-64.3087
146,-64.3087
147,-64.3087
148,-64.3087
149,-64.3087
150,-64.3087
