Time of Rating,15-Apr-2016 10:19:02
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,-0.048231
5,-3.5209
6,-5.418
7,-3.52
8,0.32155
9,0.32155
10,-2.6527
11,-14.4052
12,-12.9633
13,-7.7171
14,-7.7171
15,-7.7171
16,-7.7171
17,-8.4727
18,-9.6463
19,-9.6785
20,-10.9325
21,-10.9325
22,-15.5872
23,-24.7588
24,-26.2219
25,-26.3666
26,-26.3666
27,-26.5197
28,-26.0932
29,-25.7235
30,-25.7235
31,-25.7235
32,-25.9003
33,-26.6881
34,-26.6881
35,-27.1704
36,-27.3312
37,-27.3312
38,-27.6527
39,-27.6527
40,-27.6527
41,-27.602
42,-27.0096
43,-27.0096
44,-27.3312
45,-28.9389
46,-28.9389
47,-28.9389
48,-28.9389
49,-28.9389
50,-28.9389
51,-28.9389
52,-28.9067
53,-28.7189
54,-29.9954
55,-31.1897
56,-31.1897
57,-31.1897
58,-32.1544
59,-34.6302
60,-35.0483
61,-35.0483
62,-35.0483
63,-35.0483
64,-35.0483
65,-35.0483
66,-35.0483
67,-34.9806
68,-34.7267
69,-34.3882
70,-34.7267
71,-34.7267
72,-34.7267
73,-34.7267
74,-35.7074
75,-36.0129
76,-36.0129
77,-35.5627
78,-33.0547
79,-30.8521
80,-30.5466
81,-31.7524
82,-37.8939
83,-39.2283
84,-39.2283
85,-39.2283
86,-39.2283
87,-38.4887
88,-35.6913
89,-35.6913
90,-35.6913
91,-35.6913
92,-35.6913
93,-36.7685
94,-37.9421
95,-37.9421
96,-35.5229
97,-33.7621
98,-33.7621
99,-33.7621
100,-34.9806
101,-35.0483
102,-35.0483
103,-35.0483
104,-35.0483
105,-35.0483
106,-35.0483
107,-35.611
108,-36.9614
109,-37.299
110,-33.9389
111,-30.4019
112,-28.2958
113,-28.5867
114,-28.9871
115,-30.8529
116,-33.4236
117,-35.5466
118,-36.6881
119,-37.9743
120,-40.4502
121,-40.836
122,-40.836
123,-40.836
124,-40.836
125,-41.7203
126,-43.3238
127,-46.4247
128,-47.5402
129,-47.5884
130,-47.8617
131,-47.91
132,-48.3693
133,-49.8392
134,-49.8392
135,-49.8392
136,-50.1608
137,-50.1608
138,-50.0482
139,-45.6752
140,-43.9711
141,-43.0225
142,-37.5884
143,-43.2706
144,-48.2315
145,-48.2315
146,-48.2315
147,-48.2315
148,-48.2315
149,-49.6945
150,-51.7685
