Time of Rating,15-Apr-2016 10:30:27
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,0
5,-0.27561
6,-11.0611
7,-12.5402
8,-12.5402
9,-12.5402
10,-12.5402
11,-12.5402
12,-12.5402
13,-12.5402
14,-12.5402
15,-12.591
16,-14.7604
17,-9.0515
18,-8.2924
19,-9.3247
20,-9.3247
21,-9.3247
22,-9.3247
23,-9.3247
24,-9.3247
25,-9.3247
26,-8.8195
27,-4.8392
28,-4.8231
29,-5.0965
30,-7.4124
31,-8.5898
32,-9.8071
33,-9.9678
34,-9.9678
35,-10.1202
36,-10.9325
37,-10.9325
38,-10.9325
39,-10.0322
40,-9.6463
41,-9.6463
42,-9.6463
43,-9.6463
44,-9.494
45,-8.7735
46,-8.6817
47,-8.6817
48,-9.5498
49,-12.9743
50,-14.791
51,-14.791
52,-14.791
53,-16.771
54,-18.0064
55,-18.0064
56,-18.0064
57,-18.0064
58,-18.0064
59,-17.7695
60,-16.7203
61,-16.7203
62,-16.331
63,-11.3153
64,-10.611
65,-10.611
66,-10.611
67,-10.611
68,-10.611
69,-10.611
70,-11.8971
71,-12.2186
72,-12.5708
73,-13.1833
74,-13.1833
75,-13.1833
76,-13.1833
77,-13.1833
78,-13.1833
79,-14.7298
80,-15.1125
81,-15.1125
82,-15.1125
83,-15.1125
84,-15.1125
85,-15.1125
86,-15.1125
87,-14.3087
88,-13.5048
89,-13.5048
90,-13.5048
91,-12.9421
92,-14.2605
93,-15.1125
94,-15.1125
95,-15.1125
96,-15.1125
97,-15.1125
98,-15.1125
99,-15.1125
100,-15.1125
101,-15.1125
102,-15.1125
103,-15.1125
104,-15.1125
105,-15.1125
106,-15.1125
107,-15.8039
108,-15.8064
109,-14.2704
110,-15.4341
111,-15.4341
112,-15.4341
113,-15.4341
114,-15.4341
115,-15.4341
116,-15.4341
117,-15.4341
118,-15.4341
119,-15.4341
120,-15.281
121,-14.4695
122,-15.9088
123,-22.1019
124,-26.0297
125,-26.3666
126,-26.3666
127,-26.3666
128,-26.3666
129,-26.3666
130,-26.3666
131,-26.3666
132,-26.4512
133,-26.6881
134,-26.6881
135,-26.6881
136,-26.045
137,-26.045
138,-26.045
139,-26.045
140,-26.045
141,-26.045
142,-26.045
143,-26.045
144,-26.045
145,-26.045
146,-26.045
147,-26.045
148,-26.045
149,-26.045
150,-26.045
151,-26.045
152,-26.045
153,-26.045
154,-26.045
155,-23.8788
156,-24.0851
157,-27.3473
158,-27.6527
159,-27.6527
160,-27.6527
161,-27.6527
162,-27.6527
163,-27.4116
164,-26.3023
165,-26.045
166,-26.045
167,-23.9635
168,-20.0429
169,-20.7878
170,-21.2219
171,-21.2219
172,-20.7988
173,-20.5788
174,-20.5788
175,-20.5788
176,-20.5788
177,-20.3216
178,-20.2572
179,-20.2572
180,-20.2572
181,-20.2572
182,-20.2572
183,-20.2572
184,-20.2572
185,-20.2572
186,-20.2572
