Time of Rating,15-Apr-2016 09:39:06
Multimedia File,module2 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,15.4341
2,15.4341
3,15.4341
4,15.4341
5,15.4341
6,15.4341
7,15.4341
8,15.4341
9,15.4341
10,15.6109
11,17.0877
12,17.3633
13,17.3633
14,17.2187
15,13.8585
16,10.7632
17,9.5016
18,9.3247
19,9.3247
20,6.5227
21,3.2493
22,2.1865
23,1.4699
24,-1.8108
25,2.4958
26,5.1109
27,7.4108
28,7.7171
29,7.7171
30,8.3923
31,9.6294
32,9.9678
33,9.9678
34,8.207
35,9.1048
36,9.3891
37,9.6463
38,9.6463
39,9.6463
40,9.6463
41,9.6463
42,9.6463
43,7.3278
44,1.0412
45,-4.7047
46,-8.8042
47,-12.0664
48,-15.6944
49,-19.5016
50,-22.2542
51,-18.1902
52,-14.0193
53,-15.7556
54,-17.0579
55,-19.0193
56,-19.9357
57,-19.9357
58,-17.8993
59,-17.6172
60,-21.7118
61,-17.4277
62,-11.5916
63,-8.537
64,-8.3601
65,-8.1993
66,-8.0386
67,-8.0233
68,-6.1601
69,-3.3762
70,-1.3474
71,-1.0492
72,-0.96462
73,-0.62701
74,1.2379
75,1.6077
76,1.6077
77,1.0565
78,-4.1124
79,-5.4662
80,-0.67693
81,1.9139
82,2.2508
83,2.2508
84,2.7561
85,3.2154
86,3.2154
87,3.2154
88,3.2154
89,3.2154
90,3.2154
91,3.2154
92,3.2154
93,3.2154
94,2.492
95,-0.25723
96,-0.36978
97,1.9292
98,1.9292
99,0.32154
100,-0.33686
101,0.32155
102,0.32155
103,0.32155
104,0.32155
105,0.32155
106,0.32155
107,0.32155
108,0.61094
109,3.0293
110,3.2154
111,3.2154
112,3.2154
113,3.2154
114,3.2154
115,3.2154
116,4.5338
117,5.1141
118,5.2124
119,5.4663
120,5.4663
121,5.4663
122,5.4663
123,5.4663
124,5.4663
125,5.4663
126,5.3438
127,3.3339
128,3.7621
129,7.1658
130,3.1816
131,-1.2709
132,-6.634
133,-3.9198
134,4.0278
135,7.8457
136,8.0386
137,8.3432
138,8.3601
139,8.3601
140,7.2118
141,7.0739
142,7.0739
143,7.0739
144,7.5478
145,11.0703
146,12.8617
147,12.8617
148,11.5916
149,9.1724
150,6.584
151,5.1955
152,4.2872
153,6.8032
154,7.4874
155,10.4019
156,13.2002
157,15.0666
158,15.1125
159,15.1125
160,15.1125
161,15.1125
162,15.1125
163,15.1125
164,15.1125
165,14.9095
166,14.4694
167,14.4694
168,14.4694
169,14.4694
170,14.4694
171,14.4694
172,14.4694
173,14.4694
174,14.4694
175,14.4694
176,14.4694
177,14.4694
178,14.7144
179,12.8778
180,10.6109
181,10.6109
182,10.6109
183,10.6109
184,10.6109
185,10.121
186,9.0032
187,9.0032
188,9.0032
189,9.3586
190,3.2001
191,-3.5539
192,-9.5085
193,-12.7094
194,-12.8618
195,-12.9261
196,-14.6556
197,-13.9948
198,-10.7463
199,-9.9679
200,-10.0355
201,-11.254
202,-9.7688
203,-16.8557
204,-20.8697
205,-20.9003
206,-20.9003
207,-17.1222
208,-14.4695
209,-13.9389
210,-9.2401
211,-6.6299
212,-5.4663
213,-6.5227
214,-11.1093
215,-15.5018
216,-21.2219
217,-15.2649
218,-11.6828
219,-10.9325
220,-10.9325
221,-12.811
222,-18.955
223,-13.2139
224,-8.9524
225,-8.3601
226,-8.3601
227,-8.3601
228,-8.3601
229,-8.3601
230,-8.3601
231,-8.3601
232,-8.3601
233,-8.834
234,-9.0032
235,-12.3105
236,-20.1219
237,-21.865
238,-19.6649
239,-16.904
240,-16.7203
241,-16.5434
242,-15.1125
243,-15.1125
244,-15.1125
245,-15.1125
246,-14.4082
247,-11.3725
248,-10.611
249,-10.611
250,-10.611
251,-9.631
252,-9.3247
253,-8.9879
254,-7.3955
255,-7.3955
256,-7.3955
257,-7.3955
258,-7.7477
259,-11.9479
260,-14.7298
261,-18.0707
262,-14.5372
263,-13.8264
264,-13.8264
265,-13.8264
266,-16.656
267,-24.285
268,-27.5241
269,-29.9035
270,-31.5113
271,-32.899
272,-39.412
273,-41.7363
274,-42.7653
275,-42.7653
276,-34.6928
277,-23.8248
278,-19.1065
279,-15.5107
280,-14.4695
281,-17.1544
282,-22.9827
283,-26.3496
284,-27.3312
285,-27.3312
286,-27.3312
287,-27.3312
288,-27.3312
289,-28.2315
290,-29.2604
291,-29.4901
292,-30.5466
293,-30.6431
294,-31.5113
295,-31.5113
296,-32.7331
297,-34.2528
298,-34.4052
299,-34.4052
300,-30.2251
301,-27.2187
302,-27.8727
303,-35.3519
