Time of Rating,14-Apr-2016 17:55:50
Multimedia File,video (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,5.0528
2,1.1677
3,3.1994
4,5.4663
5,5.4663
6,5.4663
7,6.4791
8,1.3666
9,-0.86817
10,-0.53055
11,-2.5241
12,-0.74462
13,2.603
14,7.0579
15,7.7171
16,7.7171
17,7.7171
18,7.7171
19,7.7171
20,7.7171
21,7.7171
22,7.7171
23,7.7171
24,7.7171
25,7.7171
26,7.7171
27,7.7171
28,7.7171
29,6.7042
30,7.6045
31,8.3601
32,8.3601
33,8.3601
34,8.3601
35,8.3601
36,8.0386
37,6.7524
38,6.7524
39,6.7524
40,5.8893
41,7.6099
42,7.7171
43,7.7171
44,7.7171
45,7.2187
46,5.6431
47,3.5691
48,4.1961
49,4.7106
50,4.8231
51,4.5981
52,3.7908
53,2.6795
54,1.4309
55,0.79619
56,0.5077
57,0.32155
58,0.32155
59,0.32155
60,0.32155
61,0.25724
62,0
63,-0.11254
64,-1.4554
65,-1.6077
66,-1.6077
67,-1.0129
68,0.16077
69,2.4437
70,3.5209
71,4.18
72,4.18
73,4.7588
74,5.4663
75,5.4663
76,5.4663
77,4.582
78,3.2154
79,2.7561
80,1.0611
81,0.64307
82,0.64307
83,0.6737
84,1.6585
85,3.2154
86,3.2154
87,2.9108
88,0.75027
89,1.7363
90,4.2139
91,4.5016
92,4.5016
93,4.5016
94,4.5016
95,4.5016
96,4.5016
97,3.7781
98,2.0418
99,1.54
100,0.71963
101,0.72346
102,2.5723
103,4.8553
104,5.4663
105,2.7813
106,-0.22001
107,-1.2862
108,-1.2862
109,-1.3505
110,-2.7653
111,-3.2154
112,-3.2154
113,-3.2154
114,-3.2154
115,-3.2154
116,-3.2154
117,-3.2154
118,-3.2154
119,-3.2154
120,-3.1833
121,-2.2669
122,-2.2508
123,-2.074
124,-1.2862
125,-1.2862
126,-1.2402
127,0.54661
128,0.64307
129,0.64307
130,0.36977
131,-0.96462
132,-0.96462
133,-0.96462
134,-0.96462
135,-0.96462
136,-0.064309
137,0
138,0
139,0.25723
140,0.64307
141,0.64307
142,0.64307
143,0.64307
144,0.64307
145,0.64307
146,0.64307
147,0.12249
148,-2.4437
149,-0.71965
150,1.5062
151,1.6077
152,0.57878
153,0.40192
154,0.080381
155,-2.2669
156,-3.2154
157,-3.2637
158,-5.3309
159,-9.141
160,-12.9421
161,-13.1833
162,-13.1833
163,-13.4084
164,-14.791
165,-16.5434
166,-19.5659
167,-21.5434
168,-21.5434
169,-20.4502
170,-13.8746
171,-12.8618
172,-12.8618
173,-12.8618
174,-11.8489
175,-7.4598
176,-5.1769
177,-4.2816
178,0.12249
179,3.2637
180,3.9871
181,-1.3023
182,-3.537
183,-3.537
184,-0.2877
185,3.2767
186,3.2476
