Time of Rating,19-Apr-2016 09:54:38
Multimedia File,module1 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,1.4546
3,15.0448
4,-14.4388
5,-39.3975
6,-43.2637
7,-44.0515
8,-41.1068
9,-51.3091
10,-56.067
11,-49.977
12,-49.5177
13,-49.5177
14,-49.5177
15,-49.5177
16,-49.5177
17,-49.5177
18,-49.6861
19,-57.2026
20,-65.0702
21,-76.1752
22,-84.549
23,-91.3796
24,-98.2637
25,-100
26,-100
27,-100
28,-100
29,-100
30,-100
31,-100
32,-100
33,-100
34,-100
35,-100
36,-100
37,-100
38,-100
39,-100
40,-100
41,-100
42,-100
43,-100
44,-100
45,-100
46,-100
47,-100
48,-100
49,-100
50,-100
51,-100
52,-100
53,-100
54,-100
55,-100
56,-100
57,-100
58,-100
59,-100
60,-100
61,-100
62,-100
63,-100
64,-100
65,-100
66,-100
67,-99.9492
68,-91.4868
69,-88.4244
70,-88.4244
71,-90
72,-99.4077
73,-100
74,-100
75,-100
76,-100
77,-100
78,-100
79,-100
80,-95.2534
81,-90.3537
82,-90.3537
83,-90.3537
84,-90.3537
85,-90.3537
86,-90.3537
87,-90.3537
88,-90.3537
89,-90.3537
90,-90.3537
91,-90.3537
92,-90.3537
93,-90.3537
94,-90.3537
95,-90.3537
96,-74.9349
97,-62.701
98,-69.0997
99,-91.8542
100,-99.3248
101,-99.6785
102,-99.6785
103,-96.0343
104,-88.2044
105,-86.1254
106,-85.8521
107,-85.8521
108,-85.8521
109,-85.8521
110,-85.8521
111,-85.8521
112,-85.8521
113,-85.8521
114,-85.8521
115,-85.8521
116,-85.8521
117,-85.8521
118,-85.8521
119,-85.8521
120,-85.8521
121,-77.6781
122,2.557
123,62.7179
124,99.8714
125,77.1857
126,49.6361
127,19.0629
128,7.057
129,13.3517
130,14.5016
131,14.5202
132,14.4694
133,14.4694
134,14.4694
135,15.1972
136,15.7556
137,30.7717
138,96.5984
139,99.5253
140,86.9614
141,64.2604
142,33.6774
143,-10.3966
144,-32.5605
145,-35.8039
146,-36.5947
147,-36.6559
148,-36.6559
149,-36.6559
150,-36.6559
