Time of Rating,19-Apr-2016 09:41:45
Multimedia File,video (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-4.0836
3,-5.8039
4,13.5048
5,16.0772
6,14.3087
7,-38.5209
8,-86.8006
9,-100
10,-95.575
11,-61.3344
12,-11.8167
13,3.0386
14,14.2325
15,25.356
16,29.5482
17,72.6841
18,97.9743
19,100
20,100
21,100
22,100
23,100
24,100
25,100
26,98.6832
27,94.3408
28,89.6429
29,85.209
30,75.836
31,71.0772
32,71.0611
33,87.0257
34,99.7428
35,100
36,100
37,92.9091
38,75.5627
39,65.7074
40,53.7299
41,37.6366
42,28.5327
43,18.6495
44,2.3016
45,-13.0149
46,-27.4437
47,-37.074
48,-39.6945
49,-32.3574
50,-23.5339
51,-21.3403
52,-20.9003
53,-20.9003
54,-23.7265
55,-26.045
56,-26.045
57,-26.045
58,-26.045
59,-26.045
60,-26.045
61,-26.0933
62,-35.5627
63,-44.593
64,-44.6945
65,-44.6945
66,-38.8746
67,-26.2058
68,-15.4502
69,-10.6913
70,-10.9968
71,-10.209
72,-6.5155
73,-15.8682
74,-24.4832
75,-28.9389
76,-30.5466
77,-30.5466
78,-30.5466
79,-30.8521
80,-32.4759
81,-32.4759
82,-32.4759
83,-32.4759
84,-32.4759
85,-32.4759
86,-35.4823
87,-38.7883
88,-40.1011
89,-40.1929
90,-40.1929
91,-40.1929
92,-40.1929
93,-40.1929
94,-40.1929
95,-40.1929
96,-40.1929
97,-40.1929
98,-40.1929
99,-40.1929
100,-40.1929
101,-35.1836
102,-15.9547
103,5.957
104,15.526
105,6.5595
106,-23.328
107,-26.6881
108,-26.6881
109,-25.2641
110,-16.2295
111,-14.1479
112,-14.1479
113,-14.1479
114,-12.0655
115,-4.1124
116,-2.2508
117,-2.3312
118,-8.6013
119,-20.5145
120,-23.1511
121,-23.1511
122,-23.1511
123,-23.4727
124,-24.4373
125,-24.4373
126,-25.0322
127,-25.4019
128,-25.4019
129,-25.4019
130,-25.4019
131,-25.4019
132,-25.4019
133,-25.4019
134,-25.4019
135,-25.4019
136,-25.4019
137,-18.1351
138,-1.4309
139,11.1415
140,16.8895
141,17.0418
142,17.0418
143,17.0418
144,17.0418
145,10.8865
146,1.4723
147,-1.6923
148,-9.7688
149,-22.3151
150,-28.1029
151,-19.1801
152,-18.1511
153,-11.3505
154,-21.3065
155,-23.7942
156,-23.7942
157,-23.8402
158,-35
159,-62.7331
160,-87.9582
161,-99.0354
162,-100
163,-100
164,-100
165,-100
166,-100
167,-100
168,-100
169,-100
170,-100
171,-100
172,-100
173,-100
174,-100
175,-100
176,-100
177,-100
178,-100
179,-100
180,-100
181,-100
182,-100
183,-100
184,-100
185,-100
186,-100
