Time of Rating,15-Apr-2016 10:02:51
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.032156
2,0.24116
3,0.32155
4,-0.032149
5,-5.418
6,-13.5209
7,-22.7492
8,-36.2058
9,-38.2637
10,-41.1576
11,-41.1576
12,-41.1576
13,-42.4598
14,-42.7653
15,-42.7653
16,-42.7653
17,-42.7653
18,-45.9486
19,-48.2315
20,-47.4869
21,-46.8489
22,-46.0289
23,-51.6399
24,-52.4116
25,-52.4116
26,-58.0386
27,-62.0579
28,-62.0579
29,-62.0579
30,-62.0579
31,-62.0579
32,-62.0579
33,-61.9225
34,-60.8521
35,-48.6013
36,-43.0868
37,-43.0868
38,-45.9646
39,-45.3698
40,-45.3376
41,-45.5949
42,-47.3473
43,-47.8794
44,-48.5361
45,-49.1961
46,-49.1961
47,-49.1961
48,-49.1961
49,-49.1961
50,-49.1961
51,-49.2444
52,-50.1608
53,-50.9807
54,-52.4116
55,-53.07
56,-53.3762
57,-53.3762
58,-54.9196
59,-56.5916
60,-58.3178
61,-67.6557
62,-69.7749
63,-70.0161
64,-70.0965
65,-70.0965
66,-70.0965
67,-69.8392
68,-68.0064
69,-65.8521
70,-64.6302
71,-60.3055
72,-52.4881
73,-51.3116
74,-50.7074
75,-50.5306
76,-51.4148
77,-50.1286
78,-53.8264
79,-55.627
80,-55.627
81,-55.627
82,-55.627
83,-55.4663
84,-47.7109
85,-44.3392
86,-43.4422
87,-40.5451
88,-40.4379
89,-41.1576
90,-42.701
91,-44.0032
92,-44.0515
93,-44.2926
94,-45.6592
95,-45.6592
96,-45.6592
97,-45.6592
98,-36.1093
99,-22.1865
100,-15.5627
101,-12.2186
102,-12.2186
103,-12.2186
104,-15.2894
105,-20.5627
106,-21.6881
107,-25.1125
108,-29.0193
109,-32.9667
110,-37.5287
111,-40.418
112,-42.3312
113,-46.1338
114,-51.9377
115,-54.1961
116,-55.9164
117,-59.8917
118,-72.7148
119,-76.2058
120,-76.2058
121,-76.2058
