Time of Rating,19-Apr-2016 10:42:17
Multimedia File,module2 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-9.6971
3,-45.9654
4,-60.4341
5,-60.4502
6,-60.4502
7,-60.9748
8,-60.0061
9,-59.8071
10,-56.561
11,-43.328
12,-33.6098
13,-30.761
14,-31.1897
15,-31.1897
16,-31.1897
17,-31.1897
18,-31.1897
19,-30.9528
20,-13.3364
21,1.0154
22,5.1447
23,8.834
24,23.0899
25,24.7588
26,20.4823
27,-4.5935
28,-20.4662
29,-25.9646
30,-29.8071
31,-29.9035
32,-29.9035
33,-29.9035
34,-29.9035
35,-22.0173
36,-17.0418
37,-17.0418
38,-17.0418
39,-17.0418
40,-17.0418
41,-17.0418
42,-17.0418
43,-7.3312
44,19.648
45,29.5981
46,47.0219
47,53.0547
48,53.0547
49,53.0547
50,53.0547
51,48.5048
52,29.8528
53,12.7392
54,-4.9755
55,-7.0739
56,-7.1755
57,-12.4177
58,-10.3055
59,2.217
60,1.0871
61,-7.717
62,-22.8449
63,-38.7883
64,-40.836
65,-41.3566
66,-50.9054
67,-59.6846
68,-67.0841
69,-68.4887
70,-77.09
71,-99.4373
72,-100
73,-100
74,-100
75,-100
76,-100
77,-97.9743
78,-82.3659
79,-66.8657
80,-63.0225
81,-62.5938
82,-50.7362
83,-45.6745
84,-51.0239
85,-61.2058
86,-63.6656
87,-63.6656
88,-63.6656
89,-63.6656
90,-63.6656
91,-63.6656
92,-69.7428
93,-72.6688
94,-72.6688
95,-72.6688
96,-72.6688
97,-72.6688
98,-73.6978
99,-74.2765
100,-74.2765
101,-74.2765
102,-74.2765
103,-74.2765
104,-74.2765
105,-73.8746
106,-72.7534
107,-72.6688
108,-72.6688
109,-70.862
110,-66.5595
111,-65.2733
112,-65.2733
113,-65.2733
114,-65.2733
115,-65.2733
116,-65.2733
117,-65.2733
118,-65.2733
119,-65.2733
120,-63.6817
121,-63.3441
122,-63.3441
123,-63.3441
124,-63.3441
125,-63.3441
126,-63.3441
127,-61.7025
128,-55.0605
129,-48.5691
130,-46.2701
131,-45.6084
132,-31.7203
133,-21.9415
134,-21.865
135,-21.865
136,-18.1672
137,-15.7556
138,-15.7556
139,-15.7556
140,-15.7556
141,-15.7556
142,-15.7556
143,-17.668
144,-30.4502
145,-36.3344
146,-35.2344
147,-15.0819
148,5.9909
149,20.7778
150,23.1511
151,23.1511
152,25.9225
153,26.6881
154,26.6881
155,26.6881
156,26.6881
157,26.6881
158,26.6881
159,26.6881
160,26.6881
161,26.6881
162,26.6881
163,26.6881
164,26.6881
165,26.6881
166,26.6881
167,26.6881
168,26.6881
169,26.6881
170,26.6881
171,26.6881
172,25.5204
173,23.5492
174,21.4419
175,21.2219
176,21.2219
177,21.2219
178,21.2219
179,21.2219
180,21.2219
181,21.2219
182,21.2219
183,21.2058
184,16.6018
185,8.4061
186,0.93078
187,-9.3554
188,-15.2649
189,-12.1268
190,17.8541
191,41.4469
192,59.2252
193,73.5319
194,88.2254
195,99.9035
196,100
197,100
198,100
199,100
200,100
201,100
202,100
203,100
204,100
205,100
206,100
207,100
208,100
209,100
210,100
211,100
212,100
213,91.2265
214,79.7766
215,79.0997
216,78.9643
217,79.4212
218,79.4212
219,79.4212
220,79.4212
221,79.4212
222,79.4212
223,79.4212
224,79.4212
225,74.3378
226,65.1718
227,63.6656
228,62.1425
229,58.5691
230,58.1994
231,58.1994
232,58.1994
233,58.1994
234,58.1994
235,58.1994
236,58.1994
237,58.1994
238,58.1994
239,58.1994
240,51.9614
241,41.5113
242,30.4341
243,21.188
244,10.8865
245,5.8047
246,4.6547
247,7.0401
248,7.3955
249,7.3955
250,7.3955
251,7.3955
252,7.3955
253,7.3955
254,7.3955
255,7.3955
256,7.3955
257,7.3955
258,7.3955
259,7.3955
260,7.3955
261,7.3955
262,7.3955
263,7.3955
264,7.3955
265,7.3955
266,7.3955
267,7.3955
268,7.3955
269,7.3955
270,7.3955
271,7.3955
272,31.4806
273,44.4745
274,48.2621
275,50.0931
276,50.0161
277,49.3339
278,41.0729
279,26.2594
280,15.9968
281,14.1479
282,14.1479
283,9.2909
284,8.5286
285,16.5172
286,19.6141
287,19.6141
288,25.9991
289,29.9196
290,33.4067
291,34.4052
292,34.4051
293,34.4052
294,38.6174
295,41.1576
296,41.1576
297,41.1576
298,41.1576
299,41.1576
300,41.1576
301,45.418
302,64.791
303,73.5956
