Time of Rating,07-May-2016 13:34:06
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,5.3131
3,7.0739
4,6.9936
5,5.0482
6,7.0063
7,6.5687
8,6.0772
9,5.0375
10,4.5016
11,4.3324
12,6.8137
13,7.0063
14,7.962
15,10.3537
16,11.5756
17,14.9196
18,18.0741
19,21.4975
20,21.3573
21,18.1442
22,12.4277
23,3.2958
24,-3.2797
25,-4.1801
26,-4.8538
27,-5.8521
28,-6.4309
29,-1.9614
30,10.3063
31,0.70433
32,-6.4309
33,-6.4309
34,-6.4309
35,-6.4309
36,-6.6399
37,-8.6817
38,-6.4309
39,3.7942
40,-2.3794
41,-2.9277
42,-3.0929
43,-2.2026
44,4.4508
45,6.7218
46,15.3376
47,26.1415
48,33.1029
49,33.7621
50,33.9482
51,35.979
52,37.9421
53,38.1621
54,41.8619
55,42.1222
56,42.6688
57,40.418
58,38.0225
59,35.3698
60,43.6114
61,48.5531
62,50.3469
63,50.4823
64,50.4823
65,50.4823
66,50.467
67,50.1608
68,50.1608
69,50.1608
70,50.1608
71,50.1455
72,48.0115
73,46.6238
74,46.2701
75,45.9807
76,45.9807
77,46.1669
78,48.5224
79,49.8054
80,42.1222
81,26.4309
82,15.6913
83,7.7814
84,4.1631
85,2.5876
86,4.4373
87,2.4598
88,0.5627
89,1.8971
90,3.4084
91,6.1093
92,13.3976
93,18.2154
94,21.1093
95,24.4051
96,25.0804
97,16.0289
98,6.7846
99,3.3119
100,1.9631
101,1.9292
102,1.9292
103,1.9292
104,1.669
105,-3.9871
106,-6.9453
107,-7.0739
108,-8.1833
109,-9.164
110,-9.8494
111,-9.9678
112,-9.1725
113,-8.9573
114,-9.0032
115,-9.0032
116,-9.0032
117,-9.0032
118,-9.0032
119,-8.6309
120,-5.0681
121,-0.43409
122,1.8971
123,5.4823
124,13.4541
125,20.885
126,28.5835
127,35.2013
128,41.5916
129,42.3312
130,39.2765
131,42.6299
132,52.335
133,59.8714
134,68.7621
135,71.7042
136,71.7042
137,70.3108
138,62.8702
139,56.6988
140,48.2958
141,43.1993
142,41.9132
143,41.4791
144,41.4791
145,42.0096
146,52.09
147,60.4502
148,60.7717
149,60.7717
150,60.7717
151,60.6592
152,56.6881
153,51.1093
154,48.2315
155,44.373
156,40.6431
157,38.2637
158,35.5382
159,38.179
160,29.0155
161,23.0064
162,23.6419
163,25.7694
164,25.0322
165,19.3408
166,17.3972
167,13.9335
168,9.2444
169,5.3537
170,4.1961
171,3.8585
172,3.8279
173,3.4405
174,-2.8786
175,-9.3078
176,-13.8264
177,-14.7298
178,-16.4495
179,-16.46
180,-8.1994
181,10.4823
182,26.045
183,39.736
184,47.91
185,53.5454
186,55.2595
187,57.2347
188,57.2347
189,57.2347
190,55.5085
191,52.9475
192,48.9228
193,44.5659
194,41.4952
195,39.9729
196,38.5086
197,38.2637
198,37.2531
199,35.1768
200,34.7428
201,34.164
202,33.2476
203,29.3569
204,27.4276
205,24.6945
206,15.671
207,8.3601
208,8.2797
209,11.4571
210,11.6215
211,4.7588
212,2.1704
213,1.2862
214,1.2862
215,9.3078
216,22.5588
217,34.8492
218,37.0283
219,34.5736
220,34.4052
221,34.4052
222,34.4052
223,34.6945
224,34.7267
225,34.7267
226,34.7267
227,34.7267
228,34.791
229,35.1447
230,35.8436
231,36.0128
232,36.0128
233,35.5145
234,24.0836
235,12.134
236,4.67
237,1.6585
238,1.2862
239,5.5788
240,19.1318
241,25.7395
242,28.7866
243,27.6527
244,26.6881
245,24.8875
246,23.4083
247,26.045
248,29.4695
249,30.8851
250,31.5419
251,31.8328
252,31.8328
253,31.8328
254,29.5498
255,21.9453
256,13.5217
257,3.9504
258,2.5724
259,7.9421
260,26.7685
261,33.0064
262,27.8457
263,27.9573
264,33.5783
265,34.4051
266,34.4205
267,39.0032
268,40.836
269,40.836
270,40.836
271,40.836
272,38.7544
273,39.0292
274,39.2765
275,36.4148
276,36.0128
277,36.0128
278,36.0128
279,36.0128
280,36.0128
281,36.0128
282,36.0128
283,36.0128
284,33.9067
285,30.3537
286,35.9646
287,36.9293
288,33.0868
289,30.5974
290,32.828
291,34.0836
292,34.0836
293,33.1511
294,30.6913
295,26.1415
296,18.0547
297,20.209
298,20.5627
299,21.2219
300,18.7942
301,19.4788
302,20.9769
303,13.4541
304,4.8691
305,0.16077
306,-1.9614
307,-3.9228
308,-5.9909
309,-6.4309
310,-5.1929
311,-4.5016
312,-1.3031
313,6.1553
314,5.6913
315,4.8739
316,8.5745
317,8.6817
318,8.6817
319,9.2926
320,8.7123
321,3.6554
322,0.18615
323,-0.97994
324,1.98
325,2.5264
326,-0.59486
327,-6.3344
328,-7.7171
329,-7.7171
330,-7.7171
331,-7.7171
332,-4.6088
333,-5.0965
334,-10.1447
335,-14.6785
336,-16.0772
337,-16.0772
338,-16.0772
339,-16.0772
340,-16.0772
341,-16.0772
342,-3.9657
343,24.2511
344,31.8022
345,30.7395
346,27.5884
347,30.9164
348,39.9518
349,44.8807
350,45.0161
351,44.817
352,40.9003
353,16.8489
354,-1.2379
355,-8.8001
356,-20.7778
357,-29.8232
358,-43.2958
359,-52.0579
360,-54.2224
361,-54.3409
362,-54.527
363,-54.6624
364,-53.4727
365,-50.0804
366,-48.746
367,-39.8553
368,-35.5627
369,-36.0611
370,-36.3344
371,-37.6037
372,-33.0884
373,-32.1544
374,-32.1544
375,-32.1544
376,-32.1544
377,-32.1544
378,-32.1544
379,-32.3955
380,-35.3537
381,-35.6913
382,-35.6913
383,-35.6913
384,-35.6913
385,-35.6913
386,-35.6913
387,-35.7235
388,-38.7037
389,-42.2906
390,-43.4084
391,-44.7405
392,-45.3859
393,-48.8585
394,-55.1125
395,-59.9255
396,-60.787
397,-61.0932
