Time of Rating,06-May-2016 08:43:29
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0.90032
3,11.4071
4,18.6664
5,28.8746
6,40.0804
7,41.4791
8,41.4791
9,41.4791
10,40.8039
11,37.1222
12,36.2119
13,34.4051
14,29.1961
15,7.3802
16,-17.7018
17,-24.4534
18,-31.672
19,-37.91
20,-28.8746
21,-8.1029
22,-2.2508
23,3.757
24,8.135
25,19.5016
26,26.5756
27,37.8296
28,54.8461
29,54.4593
30,54.3408
31,54.3408
32,54.3408
33,54.3408
34,49.0997
35,21.5113
36,-7.701
37,-20.9325
38,-36.5947
39,-41.1576
40,-41.4791
41,-42.3794
42,-43.3407
43,-32.5678
44,-18.6656
45,-16.2609
46,6.9893
47,15.1125
48,15.1125
49,15.1125
50,15.1125
51,15.1125
52,15.4341
53,19.5803
54,19.6141
55,19.6141
56,19.6141
57,19.6141
58,19.6141
59,19.6141
60,19.6141
61,19.6141
62,19.6141
63,19.6141
64,19.2283
65,-2.91
66,-42.9743
67,-78.9389
68,-96.463
69,-100
70,-100
71,-100
