Time of Rating,06-May-2016 10:12:04
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.064309
2,14.2122
3,18.0064
4,18.0064
5,18.0064
6,18.0064
7,23.0286
8,27.0096
9,27.0096
10,27.0096
11,27.2508
12,27.7974
13,27.9743
14,27.9743
15,27.9743
16,27.9743
17,27.9743
18,27.9743
19,27.9743
20,27.9743
21,27.9743
22,27.9743
23,27.9743
24,27.9743
25,27.9743
26,27.9743
27,27.9743
28,27.9743
29,27.9743
30,33.119
31,34.0354
32,39.3569
33,39.5498
34,39.5498
35,39.5498
36,39.5498
37,35.0643
38,25.0965
39,25.0804
40,25.3254
41,29.4373
42,29.582
43,29.582
44,29.582
45,29.582
46,29.582
47,29.582
48,29.582
49,29.582
50,29.582
51,29.582
52,29.582
53,29.582
54,29.582
55,29.582
56,29.582
57,30.836
58,30.8682
59,30.8682
60,30.8682
61,30.8682
62,30.8682
63,30.8682
64,30.8682
65,31.7312
66,32.1543
67,32.1543
68,32.1543
69,32.1543
70,32.1543
71,32.1543
72,32.1543
73,32.1543
74,32.1543
75,32.1543
76,32.1704
77,32.6206
78,31.8328
79,31.8328
80,31.8328
81,31.8328
82,31.8328
83,31.8328
84,31.8328
85,31.8328
86,31.8328
87,32.0931
88,33.7621
89,33.7621
90,33.7621
91,36.0772
92,36.9775
93,36.9775
94,36.9775
95,36.9775
96,36.9775
97,36.9775
98,36.9775
99,36.9775
100,36.9775
101,36.9775
102,36.9775
103,35.4463
104,33.762
105,33.762
106,33.7621
107,33.7621
108,33.7621
109,33.7621
110,33.7621
111,33.7621
112,33.762
113,33.7621
114,33.7621
115,33.7621
116,33.7621
117,33.7621
118,33.7621
119,33.7621
120,33.7621
121,33.7621
122,33.7621
123,33.7621
124,33.762
125,33.7621
126,33.7621
127,33.7621
128,33.7621
129,33.7621
130,33.7621
131,33.7621
132,33.7621
133,33.762
134,33.7621
135,33.7621
136,36.5434
137,44.164
138,44.373
139,44.373
140,44.373
141,44.373
142,44.373
143,44.373
144,44.373
145,44.373
146,46.1491
147,47.4759
148,47.91
149,48.2797
150,56.3926
151,61.4148
152,61.4148
153,61.4148
154,61.8328
155,62.3794
156,62.3794
157,62.3794
158,62.3794
159,62.3794
160,62.3794
161,62.3794
162,62.3794
163,63.8424
164,69.1995
165,69.4534
166,69.4534
167,69.4534
168,69.4534
169,69.4534
170,69.4534
171,69.4534
172,69.4534
173,69.4534
174,69.4534
175,69.4534
176,69.4534
177,69.4534
178,69.5016
179,71.7846
180,76.254
181,87.1704
182,99.2122
183,100
184,100
185,100
186,100
187,100
188,100
189,100
190,100
191,100
192,100
193,100
194,100
195,100
196,100
197,100
198,100
199,100
200,100
201,88.746
202,80.1125
203,79.7428
204,79.7428
205,79.7428
206,79.7428
207,79.7428
208,79.7428
209,79.7428
210,79.7428
211,79.2181
212,78.1657
213,78.1351
214,78.0707
215,77.8135
216,77.8135
217,77.8135
218,77.8135
219,77.8135
220,77.8135
221,77.8135
222,77.8135
223,77.8135
224,77.2508
225,73.9228
226,70.2733
227,69.4534
228,69.4534
229,69.4534
230,69.4534
231,66.3757
232,62.2026
233,62.0579
234,62.0579
235,62.0579
236,62.0579
237,62.0579
238,62.0579
239,62.0579
240,62.0579
241,62.0579
242,61.5434
243,61.4148
244,61.4148
245,61.4148
246,61.2862
247,61.6559
248,65.4823
249,65.5948
250,65.5948
251,65.5948
252,65.3039
253,58.7942
254,55.4586
255,54.0193
256,54.0193
257,54.0193
258,54.0193
259,54.0193
260,54.0193
261,54.0193
262,54.0193
263,54.0193
264,54.0193
265,54.0193
266,54.0193
267,54.0193
268,54.0193
269,53.4084
270,50.0761
271,48.2315
272,48.2315
273,48.2315
274,48.8103
275,54.0515
276,56.5434
277,56.9132
278,56.9132
279,56.9132
280,56.9132
281,56.9132
282,56.9132
283,56.9132
284,56.9132
285,56.9132
286,56.9132
287,56.9132
288,56.9132
289,56.9132
290,56.2862
291,55.0322
292,50.2572
293,45.3859
294,45.3376
295,45.3376
296,45.3376
297,45.3376
298,45.3376
299,45.3376
300,45.3376
301,45.3376
302,45.3376
303,45.3376
304,45.3376
305,43.1833
306,33.9228
307,32.508
308,32.7974
309,32.7974
310,32.926
311,33.119
312,33.119
313,33.119
314,33.119
315,33.119
316,35.6913
317,39.4483
318,39.5498
319,39.5498
320,39.5498
321,39.5498
322,39.5498
323,39.5498
324,39.5498
325,39.5498
326,39.5498
327,39.5498
328,39.5498
329,42.4945
330,44.0514
331,44.0514
332,44.0514
333,44.0514
334,44.0514
335,44.0514
336,44.0514
337,39.5805
338,29.5981
339,25.836
340,25.4019
341,25.4019
342,25.4019
343,25.4019
344,25.4019
345,25.4019
346,25.4019
347,25.4019
348,25.4019
349,25.4019
350,25.4019
351,25.4019
352,25.4019
353,25.1125
354,24.7588
355,23.8907
356,21.3826
357,18.6495
358,24.9732
359,18.8424
360,14.6624
361,14.791
362,14.791
363,14.791
364,14.791
365,14.791
366,11.254
367,5.0482
368,7.074
369,7.3955
370,7.3955
371,7.3955
372,7.3955
373,7.3955
374,7.3955
375,7.3955
376,7.3955
377,7.3955
378,7.3955
379,7.3955
380,7.3955
381,7.3955
382,7.3955
383,7.3955
384,7.3955
385,7.3955
386,7.3955
387,7.3955
388,7.3955
389,7.3955
390,6.865
391,-2.1061
392,-2.8939
393,-9.7749
394,-18.4888
395,-18.9711
396,-18.9711
397,-18.9711
398,-10.8039
399,-4.2122
400,2.8939
401,5.1447
402,5.1447
403,5.1447
404,5.1447
405,5.1447
406,5.1447
407,5.1447
408,5.1447
