Time of Rating,20-Apr-2016 17:09:22
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.81151
2,1.9292
3,6.3462
4,10.1822
5,16.5003
6,22.0028
7,26.5113
8,28.8374
9,31.7869
10,34.879
11,34.6807
12,30.5145
13,28.6173
14,30.9485
15,37.1129
16,40.392
17,42.0545
18,45.7663
19,47.5884
20,47.5884
21,47.5884
22,45.8115
23,41.6322
24,37.5698
25,35.0788
26,34.7267
27,34.7267
28,34.4855
29,33.762
30,33.7621
31,33.7621
32,33.7621
33,33.7621
34,33.762
35,33.7621
36,33.762
37,33.7621
38,33.6774
39,30.3782
40,24.3087
41,20.0203
42,18.573
43,22.91
44,25.9164
45,29.7174
46,31.7256
47,32.7653
48,32.7974
49,32.7974
50,32.7974
51,32.7974
52,32.7974
53,32.7974
54,35.1286
55,31.1389
56,25.356
57,22.948
58,25.8613
59,24.3891
60,23.1511
61,23.1511
62,23.1511
63,23.1664
64,24.945
65,25.7235
66,25.7235
67,25.7235
68,25.7235
69,22.5757
70,16.5825
71,13.4566
72,15.1608
73,21.2219
74,25.1608
75,23.9014
76,21.865
77,20.8391
78,17.2347
79,15.8039
80,15.7556
81,14.3002
82,12.6168
83,12.9633
84,13.5048
85,13.5048
86,13.5048
87,13.5048
88,13.5048
89,14.6142
90,16.4952
91,19.7428
92,25.3004
93,27.6527
94,28.3762
95,30.6312
96,34.007
97,34.9467
98,39.4733
99,46.0772
100,46.9453
101,46.9453
102,48.4515
103,50.2067
104,54.2926
105,59.5498
106,61.8328
107,63.0225
108,63.0225
109,63.0225
110,63.0225
111,63.0225
112,63.0225
113,63.0225
114,62.684
115,61.3076
116,60.8055
117,60.4502
118,60.4502
119,60.4502
120,60.4502
121,60.044
122,51.3857
123,41.4283
124,33.5477
125,36.3344
126,41.9529
127,43.2859
128,42.7653
129,41.6935
130,35.2251
131,26.1897
132,18.8695
133,11.4469
134,8.3601
135,7.9743
136,2.8457
137,-1.2058
138,-8.8425
139,-13.6817
140,-16.7203
141,-18.2514
142,-16.331
143,-11.499
144,-7.5478
145,-1.9446
146,4.4051
147,9.5498
148,13.6817
149,15.4502
150,17.7814
151,23.5742
152,28.4796
153,30.4662
154,33.322
155,36.166
156,38.0267
157,41.4025
158,43.2958
159,43.7299
160,44.0055
161,44.0514
162,42.9949
163,42.7653
164,42.7653
165,42.9743
166,48.3601
167,53.9228
168,56.8286
169,57.2347
170,57.2347
171,57.2347
172,57.2347
173,57.2347
174,57.2347
175,57.2347
176,57.2347
177,57.2347
178,57.2347
179,57.2347
180,57.2347
181,57.2347
182,57.2347
183,57.2347
184,57.2347
185,57.2347
186,57.2347
187,57.2347
188,57.2347
189,54.6624
190,51.9936
191,46.9284
192,46.6238
193,46.6238
194,46.6238
195,46.6238
196,46.6238
197,46.6238
198,46.6238
199,46.9775
200,47.2669
201,47.5377
202,50.6814
203,50.4992
204,46.2869
205,41.8971
206,38.2806
207,36.1353
208,33.8128
209,32.7974
210,31.3251
211,29.7504
212,29.5498
213,29.2604
214,29.2604
215,29.2604
216,29.2604
217,29.2604
218,29.2604
219,29.2604
220,29.2604
221,29.2604
222,29.0836
223,28.9389
224,28.9389
225,28.9389
226,28.9389
227,28.9389
228,28.9389
229,28.9389
230,28.9389
231,28.9389
232,28.9389
233,28.9389
234,28.9389
235,28.9389
236,27.8778
237,23.4727
238,19.9018
239,14.7749
240,11.2081
241,9.3586
242,1.9293
243,-2.3633
244,-6.0933
245,-7.7171
246,-6.8489
247,-3.746
248,-3.0293
249,-1.7608
250,2.2846
251,4.2107
252,6.6559
253,9.3087
254,10.2894
255,11.254
256,11.4952
257,12.5402
258,15.5106
259,17.9582
260,18.8018
261,20.9463
262,24.3865
263,22.5846
264,20.6972
265,19.6288
266,18.2095
267,17.0418
268,17.0418
269,17.0418
270,17.0418
271,17.0418
272,16.6881
273,13.3762
274,8.3601
275,5.4969
276,2.1323
277,-4.6853
278,-7.926
279,-13.4244
280,-18.2958
281,-16.5003
282,-11.7899
283,-6.3183
284,-0.72348
285,3.7781
286,6.8201
287,12.6474
288,15.5864
289,19.3538
290,25.7878
291,29.8553
292,30.7556
293,34.8392
294,43.6334
295,47.3955
296,51.8006
297,56.3886
298,58.7621
299,60.1439
300,61.4148
301,61.4148
302,61.4148
303,61.4148
304,61.4148
305,61.4148
306,61.4148
307,61.4148
308,61.4148
309,61.4148
310,61.4148
311,61.4148
312,61.4148
313,61.4148
314,61.4148
315,61.4148
316,61.4148
317,61.4148
318,61.4148
319,61.4148
320,61.4148
321,61.4148
322,61.4148
323,61.4148
324,61.4148
325,61.4148
326,61.4148
327,61.4148
328,61.4148
329,61.4148
330,61.4148
331,61.4148
332,61.4148
333,61.4148
334,61.4148
335,61.4148
336,61.4148
337,61.4148
338,61.4148
339,61.4148
340,61.4148
341,61.4148
342,61.4148
343,61.4148
344,61.4148
345,61.4148
346,61.4148
347,61.1609
348,59.2559
349,58.5691
350,54.4051
351,49.4669
352,48.8746
353,48.8746
354,48.8746
355,48.8746
356,48.8746
357,48.8746
358,48.8746
359,48.8746
360,48.8746
361,48.8746
362,48.8746
363,48.8746
364,48.8746
365,48.8746
366,49.0438
367,50.5129
368,54.5608
369,60.5727
370,65.9502
371,66.1576
372,65.9164
373,65.9164
374,65.9164
375,65.9164
376,65.9164
377,65.9164
378,65.9164
379,64.0637
380,63.6656
381,63.145
382,61.0932
383,58.7659
384,54.373
385,49.89
386,48.8746
387,48.8746
388,48.6755
389,47.8296
390,47.492
391,47.0096
392,46.9453
393,46.685
394,45.6592
395,45.6592
396,45.6592
397,45.6592
398,45.4341
399,45.3376
400,45.9654
401,46.1736
402,46.3022
403,46.3022
404,46.3022
405,46.3022
406,45.6592
407,45.3376
408,45.3376
409,45.3376
410,44.8875
411,43.6656
412,40.2894
413,34.9805
414,32.8127
415,32.7974
416,32.7974
417,32.7974
418,32.7974
419,32.7974
420,32.7974
421,32.7974
422,32.7974
423,32.7974
424,32.7974
425,32.7974
426,32.7974
427,32.7974
428,31.8634
429,29.0066
430,27.9283
431,25.8039
432,24.3019
433,23.5798
