Time of Rating,07-May-2016 13:18:03
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,2.9245
2,17.5156
3,27.7293
4,37.3836
5,53.135
6,53.955
7,53.8264
8,59.4396
9,62.464
10,66.6514
11,69.3857
12,71.6889
13,72.9743
14,71.3657
15,68.994
16,73.4981
17,73.4344
18,71.5011
19,72.6688
20,72.2707
21,74.9535
22,74.7971
23,76.0873
24,76.3283
25,76.2058
26,76.2058
27,76.2058
28,76.2058
29,78.2422
30,78.7781
31,78.7628
32,74.7267
33,49.45
34,23.3961
35,10.0525
36,2.603
37,-1.2379
38,-5.2412
39,-5.1955
40,-3.2154
41,-1.9752
42,-1.9292
43,2.0058
44,11.3022
45,21.865
46,34.9678
47,47.5546
48,51.4316
49,53.3762
50,61.0932
51,63.6656
52,63.6656
53,63.6656
54,63.6656
55,63.6656
56,58.5378
57,29.0308
58,9.373
59,5.2251
60,4.3247
61,4.2985
62,8.942
63,13.3356
64,-3.981
65,12.6756
66,36.3183
67,54.8002
68,64.1056
69,64.9518
70,64.9518
71,64.9518
72,64.9518
73,59.384
74,51.8328
75,51.7685
76,52.136
77,52.6993
78,52.1819
79,52.09
80,55.187
81,46.9147
82,33.3559
83,23.0746
84,14.5338
85,8.1994
86,4.1293
87,-2.7492
88,-6.3849
89,-9.8249
