Time of Rating,07-May-2016 13:15:21
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.32155
2,-0.32155
3,-0.32155
4,-0.32155
5,19.262
6,24.1157
7,24.1157
8,24.1157
9,33.9313
10,48.2468
11,51.9775
12,58.6977
13,63.9871
14,63.9871
15,64.4924
16,67.0841
17,69.7749
18,69.7749
19,70.5145
20,71.672
21,74.164
22,75.0643
23,76.5273
24,76.5273
25,76.5273
26,76.5273
27,76.5273
28,76.9132
29,77.492
30,77.492
31,77.492
32,77.4276
33,68.8424
34,48.7781
35,27.1061
36,15.9646
37,12.1171
38,11.6062
39,11.5756
40,13.746
41,17.9904
42,15.5949
43,13.1994
44,12.3955
45,24.0354
46,41.8167
47,57.492
48,62.3955
49,64.4779
50,64.3546
51,65.3748
52,67.2026
53,67.2026
54,66.1254
55,62.1704
56,66.2549
57,53.0087
58,30.1768
59,12.7492
60,5.4662
61,4.8231
62,4.1954
63,-5.517
64,-10.2128
65,-5.9164
66,-0.75563
67,29.1158
68,34.6759
69,36.3344
70,37.1061
71,42.1383
72,38.9067
73,40.5627
74,43.4727
75,43.4887
76,42.1222
77,42.6045
78,42.5723
79,39.8883
80,52.7178
81,57.8778
82,49.0269
83,19.3232
84,4.3662
85,1.7149
86,1.6077
87,1.6077
88,0.97995
89,-7.4312
