Time of Rating,06-May-2016 09:36:29
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.27331
2,-36.3987
3,-65.4984
4,-54.1039
5,-42.7653
6,-42.7653
7,-42.6581
8,-41.4791
9,-41.4791
10,-47.0418
11,-68.4549
12,-68.8103
13,-68.8103
14,-68.8103
15,-68.8103
16,-68.8103
17,-68.8103
18,-68.8103
19,-68.8103
20,-68.8103
21,-69.7428
22,-66.7524
23,-42.0096
24,-41.4791
25,-41.4791
26,-41.4791
27,-42.0714
28,-39.9173
29,-38.4727
30,-38.2637
31,-38.2637
32,-38.2637
33,-38.2637
34,-38.2637
35,-38.2637
36,-38.2637
37,-38.2637
38,-38.2637
39,-38.2637
40,-38.2637
41,-38.2637
42,-38.2637
43,-38.2637
44,-38.2637
45,-38.2637
46,-38.2637
47,-38.2637
48,-38.2637
49,-38.2637
50,-39.7336
51,-53.3593
52,-63.0225
53,-63.0386
54,-73.8585
55,-91.2701
56,-99.9492
57,-100
58,-100
59,-97.2133
60,-94.2122
61,-94.2122
62,-90.8521
63,-86.1736
64,-86.1736
65,-86.1736
66,-86.1736
67,-84.5498
68,-81.7228
69,-81.0289
70,-81.0289
71,-73.9091
72,-70.1447
73,-62.717
74,-62.3794
75,-62.3794
76,-62.3794
77,-62.3794
78,-62.3794
79,-62.3794
80,-62.3794
81,-67.4759
82,-79.4212
83,-79.4212
84,-79.9196
85,-88.8425
86,-92.283
87,-92.283
88,-92.283
89,-93.1029
90,-99.6945
91,-100
92,-100
93,-100
94,-91.7624
95,-49.2444
96,-30.1066
97,-29.3064
98,-29.2604
99,-29.2604
100,-29.4051
101,-48.6817
102,-72.8617
103,-82.09
104,-73.7942
105,-69.7749
106,-69.7749
107,-69.7749
108,-69.7749
109,-69.7749
110,-69.7749
111,-69.9434
112,-82.332
113,-92.3414
114,-92.9261
115,-92.9261
116,-92.9261
117,-93.1799
118,-98.9282
119,-100
120,-100
121,-100
122,-100
123,-100
124,-100
125,-98.8057
126,-92.9421
127,-88.746
128,-88.746
129,-88.746
130,-88.746
131,-88.746
132,-88.746
133,-88.746
134,-88.746
135,-88.746
136,-88.746
137,-88.746
138,-88.746
139,-88.746
140,-88.746
141,-88.746
142,-88.746
143,-88.746
144,-88.746
145,-88.746
146,-83.0041
147,-81.672
148,-80.1658
149,-58.0922
150,-19.9518
151,10.6913
152,18.0064
153,18.0677
154,20
155,20.2572
156,20.2572
157,11.6094
158,-19.2007
159,-23.4727
160,-9.4932
161,-8.3601
162,-8.3601
163,-8.3601
164,-8.3601
165,-8.3601
166,-5.6752
167,-2.8778
168,6.0772
169,15.2479
170,35.6454
171,40.1929
172,37.489
173,17.5664
174,15.4341
175,15.4341
176,15.4341
177,15.4341
178,15.4341
179,15.4341
180,15.4341
181,15.4341
182,15.4341
183,15.4341
