Time of Rating,20-Apr-2016 16:37:06
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.86817
2,4.0354
3,11.881
4,16.4309
5,24.7749
6,28.3601
7,38.0187
8,42.2237
9,43.0064
10,44.8553
11,45.0161
12,45.0161
13,50.0077
14,52.7331
15,52.7331
16,51.4952
17,47.91
18,46.5595
19,44.2765
20,44.5498
21,49.7749
22,55.4019
23,56.5916
24,57.3473
25,61.1086
26,64.3087
27,64.3087
28,64.3087
29,64.2604
30,59.3891
31,52.299
32,47.5731
33,42.1053
34,37.8617
35,37.299
36,35.3537
37,32.139
38,24.6235
39,18.6174
40,19.4373
41,21.2219
42,22.2186
43,25.1447
44,25.0498
45,22.9142
46,27.1543
47,33.6495
48,36.9453
49,41.5595
50,43.746
51,40.9325
52,37.5884
53,30.1945
54,24.6404
55,19.6302
56,12.91
57,6.2862
58,2.9582
59,0.14469
60,-5.1906
61,-7.937
62,-1.6881
63,0.61093
64,-4.0675
65,-8.2315
66,-12.0962
67,-15.9587
68,-16.7203
69,-18.4084
70,-21.6077
71,-25.1819
