Time of Rating,06-May-2016 09:32:58
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.65916
2,28.6656
3,48.328
4,31.6399
5,10.4341
6,35.4823
7,47.1992
8,47.2669
9,47.2669
10,47.2669
11,47.2669
12,47.2669
13,47.2669
14,47.2669
15,47.2669
16,47.2669
17,47.2669
18,47.2669
19,47.2669
20,47.2669
21,47.2669
22,47.2669
23,35.2733
24,30.5466
25,32.0866
26,47.233
27,48.2315
28,48.2315
29,50.1608
30,57.1865
31,57.2347
32,57.2347
33,57.2347
34,65.9164
35,76.832
36,76.8489
37,76.8489
38,76.8489
39,76.8489
40,76.8489
41,77.4116
42,77.8135
43,81.4309
44,96.023
45,100
46,100
47,100
48,100
49,98.7299
50,91.9614
51,91.9614
52,91.9614
53,90.5627
54,83.3119
55,83.2797
56,83.2797
57,82.2539
58,77.1222
59,74.5981
60,74.5981
61,74.5981
62,74.5981
63,74.5981
64,74.5981
65,74.5981
66,74.5981
67,74.5981
68,74.5981
69,74.5981
70,74.3408
71,72.7492
72,72.3473
73,71.8328
74,69.9196
75,65.1887
76,58.9496
77,58.8425
78,58.8425
79,58.8425
80,58.8425
81,58.8425
82,58.8425
83,58.8425
84,58.8425
85,58.8425
86,58.8425
87,58.8425
88,58.8425
89,58.8425
90,58.8425
91,58.8425
92,58.8425
93,58.8425
94,58.8425
95,51.3551
96,40.6109
97,40.5145
98,48.7781
99,57.8778
100,57.8778
101,57.8778
102,57.8778
103,57.8778
104,42.7814
105,-5.4203
106,-13.955
107,-19.9196
108,-19.4051
109,3.8103
110,41.1576
111,41.4791
112,41.4791
113,41.4791
114,41.4791
115,41.4791
116,41.4791
117,41.4791
118,41.4791
119,41.4791
120,41.4791
121,41.4791
122,41.4791
123,41.4791
124,41.4791
125,41.4791
126,41.4791
127,41.4791
128,41.4791
129,41.4791
130,41.4791
131,41.4791
132,41.4791
133,41.4791
134,40.836
135,40.1929
136,40.1929
137,40.1929
138,40.1929
139,40.1929
140,40.1929
141,40.1929
142,40.1929
143,40.1929
144,40.1929
145,40.1929
146,40.6668
147,40.836
148,33.6656
149,18.328
150,12.5402
151,-2.1154
152,-18.7414
153,-66.4241
154,-99.0047
155,-100
156,-100
157,-100
158,-100
159,-100
160,-100
161,-100
162,-100
163,-100
164,-100
165,-100
166,-100
167,-100
168,-100
169,-100
170,-100
171,-100
172,-100
173,-100
174,-100
175,-100
176,-100
177,-100
178,-100
179,-100
180,-100
181,-100
182,-100
183,-100
