Time of Rating,06-May-2016 10:21:44
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.6431
2,-3.1985
3,0.33685
4,5.1447
5,5.1447
6,5.2293
7,7.0739
8,7.0739
9,7.2601
10,9.3247
11,8.8509
12,5.2825
13,5.3537
14,6.463
15,8.3601
16,8.3601
17,8.3601
18,7.5647
19,8.4061
20,6.9293
21,0.61092
22,-10.1608
23,-11.238
24,-12.8618
25,-14.7749
26,-15.4341
27,-15.5864
28,-16.7203
29,-16.7203
30,-17.6511
31,-18.9711
32,-18.9711
33,-18.9711
34,-18.9711
35,-18.9711
36,-18.9711
37,-18.9711
38,-19.3232
39,-20.2234
40,-21.2219
41,-20.3376
42,-18.0064
43,-18.0064
44,-18.0064
45,-18.0064
46,-18.0064
47,-19.461
48,-20.6592
49,-18.988
50,-18.9711
51,-16.7203
52,-17.3633
53,-12.91
54,-10.9325
55,-9.9839
56,-5.3478
57,0
58,2.3693
59,8.4673
60,9.6463
61,11.0289
62,14.1158
63,17.4141
64,17.6849
65,17.6849
66,17.7461
67,22.701
68,26.3835
69,27.6527
70,27.6527
71,27.6527
72,25.0643
73,19.2122
74,7.5402
75,-0.22001
76,-11.9584
77,-21.6619
78,-26.8412
79,-30.1894
