Time of Rating,13-May-2016 16:24:28
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-3.9423
3,2.5005
4,9.4696
5,14.9614
6,15.9221
7,17.7403
8,20.0588
9,20.6869
10,17.301
11,15.1351
12,16.8533
13,24.7683
14,27.7992
15,27.7992
16,27.7992
17,27.7992
18,27.8958
19,28.1853
20,28.1853
21,28.1853
22,28.1853
23,27.7992
24,25.4247
25,20.7681
26,19.4402
27,18.3674
28,16.8462
29,16.6023
30,16.6023
31,15.251
32,14.6718
33,14.9157
34,15.0579
35,15.9927
36,18.0916
37,18.5328
38,18.5328
39,18.5328
40,18.5328
41,18.5328
42,18.8986
43,18.9189
44,18.9189
45,18.9189
46,18.9189
47,17.7403
48,10.4615
49,3.3327
50,-2.2798
51,-3.7594
52,-5.0193
53,-5.0193
54,-5.0193
55,-5.0193
56,-5.0193
57,-5.0193
58,-5.0193
59,-5.0193
60,-5.1296
61,-5.4054
62,-5.4054
63,-5.5883
64,-7.2992
65,-7.3359
66,-7.153
67,-6.7659
68,-2.6214
69,1.048
70,1.3127
71,3.2625
72,4.3284
73,0.81081
74,-1.3422
75,-3.6578
76,-3.861
77,-3.861
78,-3.861
79,-3.861
80,-3.861
81,-3.861
82,-3.861
83,-3.5484
84,-1.4428
85,1.139
86,4.0449
87,7.027
88,6.9112
89,-0.90734
90,-7.2201
91,-7.3359
92,-7.3359
93,-7.3359
94,-7.3359
95,-7.3359
96,-7.3359
97,-8.4575
98,-10.8108
99,-10.8108
100,-10.8108
101,-10.8108
102,-10.8108
103,-10.8108
104,-10.8108
105,-10.8108
106,-10.7905
107,-10.0754
108,-8.23
109,-8.9355
110,-9.2258
111,-8.8803
112,-8.8803
113,-8.8803
114,-8.8803
115,-8.8803
116,-8.8803
117,-8.8803
118,-8.2432
119,-8.166
120,-8.4942
121,-8.4942
122,-8.3926
123,-8.1081
124,-7.7413
125,-3.5359
126,1.6363
127,4.3487
128,6.3798
129,6.5637
130,7.2201
131,8.1081
132,8.1081
133,8.1081
134,8.1081
135,8.1081
136,8.1081
137,8.1081
138,8.3205
139,8.1081
140,4.3942
141,7.1937
142,7.3359
143,7.3359
144,7.3359
145,7.0233
146,5.7915
147,5.7915
148,5.7915
149,5.7915
150,5.7915
151,5.7915
152,5.7915
153,5.7915
154,5.7915
155,5.7915
156,5.7915
157,5.7915
158,5.7915
159,5.8283
160,6.1776
161,6.1776
162,6.1776
163,6.1776
164,6.1776
165,6.1776
166,6.1776
167,6.2386
168,6.5637
169,6.5637
170,6.5637
171,6.5637
172,6.5637
173,6.5637
174,6.5637
175,6.5637
176,6.5637
177,6.5637
178,6.5637
179,6.5637
180,7.3543
181,7.5096
182,6.6409
183,6.0232
184,4.2471
185,5.6444
186,6.4621
187,6.0673
188,5.7915
189,5.8099
190,5.7712
191,0.28958
192,-2.574
193,-3.5135
194,4.2085
195,9.2471
196,9.2664
197,9.2664
198,9.2664
199,9.2664
200,9.2664
201,8.8803
202,8.8803
203,8.8803
204,8.8803
205,8.8803
206,8.8803
207,8.8803
208,8.5494
209,6.137
210,6.5269
211,7.3166
212,6.9498
213,6.9498
214,6.9498
215,5.957
216,0.75188
217,-2.471
218,-3.4749
219,-3.8407
220,-5.6444
221,-6.1776
222,-6.1776
223,-6.1776
224,-6.1776
225,-7.0656
226,-7.722
227,-7.722
228,-7.722
229,-7.722
230,-7.722
231,-7.722
232,-7.722
233,-7.722
234,-8.1853
235,-9.6525
236,-9.6525
237,-9.6525
238,-9.6525
239,-9.6525
240,-9.6525
