Time of Rating,06-May-2016 10:42:26
Multimedia File,start_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,0
5,0
6,0
7,4.5355
8,6.4309
9,7.4463
10,18.6013
11,27.0556
12,32.7974
13,30.1791
14,29.0836
15,29.2604
16,29.2604
17,31.2701
18,28.7858
19,26.6881
20,26.6881
21,26.6881
22,27.1168
23,28.2958
24,28.2958
25,28.2958
26,28.2958
27,28.2958
28,28.2958
29,27.959
30,23.4405
31,24.1157
32,23.442
33,14.1141
34,12.5402
35,12.5402
36,12.91
37,13.9228
38,14.4694
39,15.0207
40,16.3987
41,17.1865
42,18.6495
43,18.955
44,19.2926
45,19.2926
46,19.2926
47,19.2926
48,19.2926
49,19.2926
50,20.1608
51,21.1093
52,21.2219
53,21.2219
54,21.2219
55,21.2219
56,21.6111
57,24.9196
58,27.5456
59,28.7942
60,28.9389
61,28.9389
62,28.9389
63,29.142
64,29.582
65,29.582
66,29.582
67,29.582
68,29.582
69,29.582
70,29.582
71,30.2759
72,29.9648
73,26.705
74,26.6881
75,26.6881
76,26.6881
77,26.6881
78,26.6881
79,26.6881
80,26.7219
81,27.945
82,29.802
83,34.7267
84,34.7267
85,34.7267
86,34.6141
87,33.7621
88,33.7621
89,33.7621
90,33.762
91,32.4453
92,31.8328
93,30.8069
94,30.5466
95,30.5466
96,30.5466
97,30.5466
98,35.3215
99,45.0322
100,53.3923
101,53.6131
102,53.1029
103,53.0547
104,52.75
105,50.5129
106,49.6142
107,49.1961
108,49.1961
109,49.1961
110,49.1961
111,49.8392
112,51.447
113,51.447
114,50.222
115,49.1961
116,49.2926
117,49.8392
118,49.8392
119,49.8392
120,50.3215
121,50.4823
122,50.4823
123,50.4823
124,50.4823
125,49.67
126,49.1961
127,49.1961
128,49.1961
129,49.1961
130,49.1961
131,49.1479
132,48.8746
133,48.8746
134,48.8408
135,45.3698
136,44.0514
137,44.2604
138,44.6945
139,45.6109
140,41.7203
141,32.1882
142,25.2488
143,21.4952
144,21.2219
145,21.2219
146,18.1511
147,14.4694
148,14.1479
149,14.5202
150,14.8063
151,16.5595
152,16.7202
153,16.7202
154,16.7202
155,14.6532
156,6.0924
157,-9.3401
158,-24.9357
159,-26.3666
160,-25.7082
161,-25.0804
162,-25.0804
163,-25.0804
164,-25.0804
165,-25.0804
166,-25.0804
167,-23.1971
168,-19.7326
169,-25.0804
170,-26.6881
171,-26.6881
172,-25.1768
173,-23.8424
174,-20.1929
175,-9.5016
176,-1.1846
177,4.6624
178,14.2704
179,24.9619
180,26.045
181,26.045
182,26.0289
183,23.168
184,23.1672
185,24.0239
186,29.1251
187,27.1321
188,6.9293
189,-18.3441
190,-29.3281
191,-29.9801
192,-34.4534
193,-33.4245
194,-31.5113
195,-31.5113
196,-31.254
197,-28.7866
198,-27.8058
199,-21.6619
200,0.015307
201,16.4833
202,23.7942
203,29.2444
204,36.7913
205,38.9067
206,38.3821
207,36.6559
208,36.9293
209,37.5241
210,38.9067
211,39.902
212,40.836
213,40.836
214,40.836
215,40.836
216,40.836
217,40.4991
218,40.8682
219,41.8007
220,41.8007
221,41.8007
222,41.8007
223,41.8007
224,41.4179
225,41.6238
226,36.6729
227,36.0128
228,36.0128
229,36.2119
230,36.3175
231,31.5419
232,24.8942
233,24.7588
234,24.7588
235,24.7588
236,24.7588
237,24.8604
238,25.0804
239,25.0804
240,25.0804
