Time of Rating,13-May-2016 16:47:48
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,1.7466
4,5.0193
5,5.0193
6,5.0772
7,9.7135
8,15.5727
9,18.8996
10,18.9189
11,17.8013
12,14.1506
13,5.3319
14,-1.0364
15,-5.148
16,-8.0695
17,-8.4942
18,-8.4942
19,-8.4942
20,-8.1467
21,-8.1081
22,-7.1704
23,4.7958
24,13.2561
25,13.8996
26,13.8996
27,13.8996
28,13.8996
29,14.3243
30,15.8911
31,16.2162
32,16.2162
33,18.167
34,19.2131
35,13.5948
36,3.1256
37,-1.834
38,-4.9421
39,-8.9382
40,-9.6525
41,-9.6525
42,-11.4814
43,-12.153
44,-2.2587
45,11.2741
46,12.7413
47,12.7413
48,12.7781
49,14.1638
50,14.9108
51,15.9266
52,19.7318
53,20.8494
54,20.8494
55,20.8494
56,20.8494
57,20.8494
58,20.8494
59,20.5649
60,15.6463
61,15.7082
62,16.9884
63,16.9884
64,16.2162
65,14.556
66,16.7445
67,16.492
68,11.332
69,6.139
70,-1.4631
71,-4.2857
72,-5.0929
73,-6.5637
74,-6.5637
75,-6.5637
76,-7.1043
77,-10.3841
78,-13.9189
79,-14.2857
