Time of Rating,06-May-2016 10:15:43
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,-4.0423
4,-5.7878
5,-7.7477
6,-8.0386
7,-8.0386
8,-8.0386
9,-9.494
10,-10.9325
11,-10.9325
12,-11.2694
13,-12.8618
14,-12.8618
15,-12.8618
16,-16.1956
17,-18.328
18,-18.328
19,-18.328
20,-18.328
21,-18.328
22,-18.328
23,-18.328
24,-18.7567
25,-17.8457
26,-17.3633
27,-17.3633
28,-17.3633
29,-17.3633
30,-17.3633
31,-17.1337
32,-16.1415
33,-17.7331
34,-19.5972
35,-20.2572
36,-19.6907
37,-18.537
38,-18.328
39,-18.328
40,-18.328
41,-18.328
42,-19.6624
43,-21.8971
44,-22.1865
45,-22.2508
46,-22.5081
47,-22.5081
48,-22.5081
49,-22.5081
50,-22.1527
51,-21.2219
52,-21.2219
53,-21.3403
54,-21.5434
55,-21.5434
56,-21.5434
57,-21.5434
58,-21.3827
59,-20.9003
60,-20.8682
61,-19.1089
62,-18.6334
63,-17.3151
64,-17.0418
65,-17.9388
66,-18.0064
67,-17.91
68,-17.0418
69,-16.4791
70,-15.7556
71,-15.7556
72,-15.7556
73,-17.1061
74,-23.6495
75,-26.6712
76,-28.5102
77,-28.6174
78,-29.802
79,-33.6436
