Time of Rating,13-May-2016 16:43:20
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-1.1583
2,-1.2548
3,-5.9134
4,-9.5238
5,-11.7862
6,-17.0252
7,-21.1197
8,-23.0695
9,-23.166
10,-23.9789
11,-27.2109
12,-26.9051
13,-26.6593
14,-26.8533
15,-24.1506
16,-24.6525
17,-27.8399
18,-28.5714
19,-28.5714
20,-28.5714
21,-28.5714
22,-28.5714
23,-28.5714
24,-28.5714
25,-28.5714
26,-28.5714
27,-27.7799
28,-29.749
29,-29.75
30,-29.3436
31,-29.3436
32,-29.3436
33,-29.3436
34,-29.3436
35,-29.3436
36,-29.3436
37,-29.1782
38,-28.3784
39,-27.4131
40,-27.7992
41,-27.0849
42,-28.7553
43,-31.2741
44,-31.936
45,-33.5908
46,-33.5714
47,-32.1236
48,-33.3591
49,-32.529
50,-33.9972
51,-34.3629
52,-33.794
53,-33.2047
54,-33.5714
55,-33.9768
56,-33.9768
57,-33.9768
58,-33.3701
59,-30.9846
60,-30.8881
61,-31.583
62,-31.6603
63,-31.2374
64,-28.9169
65,-26.9167
66,-21.8045
67,-19.7095
68,-18.9189
69,-16.7039
70,-15.8301
71,-15.8301
72,-17.027
73,-17.7413
74,-18.1467
75,-17.4711
76,-17.8622
77,-18.1467
78,-18.1467
79,-18.1467
80,-17.3938
81,-15.888
82,-19.4981
83,-23.288
84,-25.4826
85,-25.8687
86,-25.8687
87,-26.58
88,-27.3552
89,-26.2181
90,-27.6163
91,-30.0239
92,-30.8881
93,-31.1969
94,-31.3128
95,-30.5222
96,-32.4508
97,-32.8186
98,-32.8185
99,-32.8186
100,-32.267
101,-31.6989
102,-32.6357
103,-30.7409
104,-30.6178
105,-32.5869
106,-31.3351
107,-30.9984
108,-31.6603
109,-30.7458
110,-30.1158
111,-30.1158
112,-30.1158
113,-30.1158
114,-30.1158
115,-30.1158
116,-29.5265
117,-28.5714
118,-28.5714
119,-28.5714
120,-28.5714
121,-28.5714
122,-28.5714
123,-28.2463
124,-26.6409
125,-26.6409
126,-26.6409
127,-26.1004
128,-23.4708
129,-21.0149
130,-24.4056
131,-28.2773
132,-23.2625
133,-19.2471
134,-17.1307
135,-15.5792
136,-15.3153
137,-14.306
138,-17.6871
139,-23.7838
140,-23.4363
141,-26.0039
142,-28.1467
143,-29.6332
144,-28.3205
145,-25.3475
146,-23.0238
147,-21.5444
148,-24.3243
149,-24.812
150,-25.9607
151,-27.6255
152,-27.7992
153,-28.1447
154,-26.7954
155,-24.1956
156,-26.519
157,-27.7625
158,-27.8399
159,-28.4243
160,-27.5676
161,-25.1168
162,-24.6369
163,-25.8494
164,-26.2548
165,-27.3318
166,-25.501
167,-21.2355
168,-20.4227
169,-24.1037
170,-27.3318
171,-28.075
172,-28.1853
173,-27.9923
174,-26.6602
175,-24.6901
176,-19.9485
177,-15.6676
178,-8.1265
179,2.3938
180,7.0656
181,9.9614
182,11.1359
183,9.3399
184,6.137
185,3.8794
186,2.8958
187,-2.8856
188,-7.6117
189,-8.8803
190,-8.8803
191,-8.8803
192,-7.7027
193,-6.2183
194,-5.7915
195,-5.7915
196,-6.015
197,-6.6924
198,-7.973
199,-10.8494
200,-13.5135
201,-13.7777
202,-11.9691
203,-14.1892
204,-13.3977
205,-13.4729
206,-16.0811
207,-16.5656
208,-15.8301
209,-15.683
210,-14.4016
211,-14.2857
212,-14.2857
213,-14.2857
214,-14.2857
215,-14.2857
216,-14.2857
217,-14.2857
218,-10.8108
219,-14.2044
220,-18.9961
221,-19.8014
222,-19.305
223,-18.8417
224,-9.6322
225,-13.201
226,-15.0579
227,-15.0579
228,-15.0579
229,-14.8547
230,-13.8261
231,-12.1723
232,-12.6494
233,-12.085
234,-13.4932
235,-12.1898
236,-7.9659
237,-7.0785
238,-6.0618
239,-2.6062
240,-0.66495
