Time of Rating,26-Apr-2016 14:29:32
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-2.8093
3,-10.0444
4,-19.0726
5,-29.2451
6,-36.9098
7,-40.7396
8,-37.0418
9,-30.9807
10,-29.9035
11,-29.9035
12,-29.9035
13,-29.9035
14,-30.6997
15,-34.5659
16,-34.1175
17,-27.714
18,-25.0804
19,-25.0804
20,-26.4343
21,-31.6881
22,-34.742
23,-35.9452
24,-36.8856
25,-37.299
26,-36.7019
27,-36.0129
28,-36.0129
29,-35.5306
30,-34.2444
31,-33.2568
32,-33.119
33,-33.119
34,-33.1351
35,-34.0498
36,-35.8444
37,-36.238
38,-24.8875
39,-18.3441
40,-19.3569
41,-22.525
42,-23.5531
43,-24.3454
44,-24.4373
45,-24.4373
46,-24.4373
47,-24.4373
48,-24.0836
49,-22.7111
50,-22.309
51,-20.9511
52,-19.2467
53,-18.0064
54,-17.8296
55,-17.0418
56,-15.2649
57,-10.7794
58,-10.611
59,-10.611
60,-10.611
61,-10.611
62,-9.3891
63,-9.3247
64,-9.3247
65,-8.9186
66,-3.0164
67,1.5916
68,2.8939
69,0.2756
70,-2.3862
71,-4.1293
