Time of Rating,26-Apr-2016 12:34:47
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-2.1383
3,-7.5402
4,-14.4695
5,-19.208
6,-24.6517
7,-29.9357
8,-34.9035
9,-37.8778
10,-39.7191
11,-43.0715
12,-45.0161
13,-46.042
14,-47.1383
15,-48.6656
16,-52.0418
17,-54.3747
18,-56.3314
19,-57.1332
20,-59.0568
21,-60.1929
22,-63.2154
23,-64.9518
24,-64.9518
25,-64.9518
26,-64.9518
27,-64.9518
28,-64.9518
29,-64.9518
30,-64.9518
31,-64.9518
32,-64.9518
33,-64.9518
34,-64.9518
35,-64.9518
36,-64.9518
37,-65.4662
38,-66.2379
39,-66.2379
40,-66.458
41,-66.5595
42,-66.5595
43,-66.5595
44,-66.5595
45,-66.5595
46,-66.5595
47,-66.5595
48,-66.5595
49,-66.5595
50,-66.5595
51,-66.5595
52,-66.5595
53,-66.5595
54,-66.5595
55,-66.5595
56,-66.5595
57,-66.5595
58,-66.5595
59,-66.5595
60,-66.5595
61,-66.5595
62,-66.5595
63,-66.5595
64,-66.5595
65,-66.5595
66,-66.5595
67,-66.5595
68,-66.9318
69,-68.1672
70,-68.1672
71,-68.1672
72,-68.1672
73,-68.1672
74,-68.1672
75,-68.1672
76,-68.1672
77,-68.1672
78,-68.1672
79,-68.1672
80,-68.1672
81,-68.1672
82,-68.1672
83,-68.1672
84,-68.1672
85,-68.1672
86,-68.1672
87,-70.1811
88,-72.3013
89,-73.3441
90,-75.1735
91,-76.3742
92,-76.9293
93,-78.0868
94,-78.7782
95,-78.7782
96,-78.6656
97,-76.9673
98,-73.9091
99,-70.9765
100,-67.126
101,-64.6141
102,-64.3087
103,-64.3087
104,-64.3087
105,-64.3087
106,-64.3087
107,-64.3087
108,-64.3087
109,-64.3087
110,-64.3087
111,-64.3087
112,-64.3087
113,-64.3087
114,-64.3087
115,-64.3087
116,-64.3087
117,-64.3087
118,-64.3087
119,-64.3087
120,-64.3087
121,-64.3087
122,-64.2765
123,-63.7164
124,-63.3441
125,-63.3441
126,-63.3441
127,-63.3441
128,-63.3601
129,-64.1961
130,-64.3087
131,-60.9401
132,-57.4277
133,-54.9035
134,-51.6238
135,-48.7054
136,-45.0008
137,-42.0206
138,-41.4791
139,-41.4791
140,-41.4791
141,-41.4791
142,-42.0545
143,-43.4696
144,-45.1929
145,-46.5113
146,-47.1823
147,-47.5884
148,-50.6814
149,-51.4639
150,-52.5341
151,-54.9518
152,-55.6753
153,-57.3151
154,-60.6431
155,-61.6881
156,-61.7363
157,-62.2416
158,-63.0225
159,-63.0225
160,-63.6013
161,-64.3087
162,-64.3087
163,-64.3087
164,-64.3087
165,-64.3087
166,-64.3087
167,-64.3087
168,-64.3087
169,-64.3087
170,-64.3087
171,-64.8905
172,-65.0702
173,-65.7633
174,-66.5595
175,-66.5426
176,-61.4607
177,-55.0686
178,-52.0288
179,-49.164
180,-45.9164
181,-40.5306
182,-32.5724
183,-28.6174
184,-23.7773
185,-16.7203
186,-12.3955
187,-11.254
188,-11.254
189,-11.254
190,-11.7134
191,-14.3891
192,-19.0675
193,-22.4116
194,-26.8489
195,-27.9743
196,-27.9743
197,-27.9743
198,-27.9743
199,-27.9743
200,-28.2637
201,-30.2251
202,-30.2251
203,-30.4959
204,-32.0625
205,-29.1251
206,-21.3597
207,-17.3473
208,-17.0418
209,-20.395
210,-25.5788
211,-31.1415
212,-34.3891
213,-37.9582
214,-38.2637
215,-38.5852
216,-39.3049
217,-38.2975
218,-36.3344
219,-36.3344
220,-36.3344
221,-36.3344
222,-36.3344
223,-36.3344
224,-35.2344
225,-28.4183
226,-21.7524
227,-17.09
228,-14.4373
229,-12.8956
230,-10.7641
231,-8.7832
232,-8.6817
233,-8.6817
234,-7.8296
235,-2.2347
236,4.3569
237,5.7878
238,3.7513
239,1.6077
240,0.17864
