Time of Rating,13-May-2016 15:25:50
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,0
5,0
6,0.71078
7,7.3189
8,7.7171
9,9.373
10,9.7075
11,10.2894
12,10.2894
13,10.2894
14,10.2894
15,10.2894
16,10.2894
17,10.2894
18,10.2894
19,10.2894
20,10.2894
21,2.7561
22,-5.7878
23,-5.7878
24,-6.2701
25,-3.6554
26,14.3163
27,16.7202
28,16.7202
29,16.7202
30,16.7202
31,16.7202
32,16.7202
33,16.7202
34,16.7202
35,16.7202
36,16.7202
37,16.7202
38,16.7202
39,16.7202
40,16.7202
41,16.7202
42,16.7202
43,16.7202
44,5.4662
45,-5.16
46,-6.4309
47,-6.4309
48,-6.4309
49,-6.4309
50,-6.4309
51,-6.4309
52,-6.4309
53,-6.4309
54,-6.4309
55,-6.4309
56,-6.4148
57,0.15311
58,7.1755
59,8.6817
60,8.6817
61,8.6817
62,8.834
63,9.0032
64,9.0032
65,9.0032
66,9.0032
67,9.0032
68,9.0032
69,8.8907
70,8.6817
71,8.6817
