Time of Rating,26-Apr-2016 14:27:32
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.32155
2,4.471
3,12.9802
4,19.951
5,23.1511
6,23.1511
7,27.9904
8,25.6727
9,29.6432
10,37.3837
11,42.4743
12,46.5916
13,47.91
14,47.91
15,47.91
16,46.2104
17,41.0129
18,39.0997
19,38.9067
20,38.9067
21,38.9067
22,40.3622
23,44.1586
24,47.1865
25,48.2154
26,48.2315
27,48.2315
28,48.2315
29,48.2315
30,48.9818
31,49.1961
32,49.4695
33,47.0096
34,41.9775
35,39.4695
36,35.8944
37,37.2225
38,40.0068
39,38.5852
40,34.4212
41,29.8189
42,25.4632
43,22.728
44,25.0038
45,30.682
46,36.0282
47,40.8039
48,43.0022
49,45.2304
50,45.9807
51,45.9807
52,45.9807
53,45.9807
54,45.6913
55,42.8837
56,39.3048
57,38.9237
58,43.684
59,44.6945
60,44.8231
61,45.0161
62,45.0161
63,45.0161
64,44.9145
65,40.9279
66,34.3408
67,27.4327
68,19.8285
69,13.4879
70,6.0175
71,-2.8582
