Time of Rating,13-May-2016 16:51:55
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-2.2008
2,-7.8765
3,-8.9382
4,-10.9211
5,-12.782
6,-13.8996
7,-13.3113
8,-11.6033
9,-11.583
10,-12.3166
11,-12.973
12,-15.9653
13,-18.3591
14,-19.305
15,-19.7521
16,-20.4633
17,-20.4633
18,-20.4633
19,-20.0579
20,-19.4066
21,-17.6503
22,-15.1545
23,-12.6834
24,-10.2703
25,-9.2664
26,-8.2368
27,-6.9295
28,-8.1449
29,-10.4826
30,-11.139
31,-11.3128
32,-13.5521
33,-14.1892
34,-16.4601
35,-17.8526
36,-18.5328
37,-20.2317
38,-24.0927
39,-26.5393
40,-28.3692
41,-30.0193
42,-29.0155
43,-28.4942
44,-27.529
45,-27.3359
46,-24.304
47,-23.0373
48,-22.9923
49,-22.1429
50,-22.5676
51,-23.9382
52,-23.2625
53,-22.973
54,-23.166
55,-23.166
56,-23.166
57,-23.1274
58,-22.028
59,-21.9526
60,-21.6409
61,-21.8919
62,-20.2896
63,-18.3205
64,-16.6216
65,-18.8986
66,-15.9772
67,-11.7659
68,-10.2776
69,-9.556
70,-10.9846
71,-3.9961
72,-2.3166
73,-1.9857
74,-1.9691
75,-6.0232
76,-8.8031
77,-10.5985
78,-10.8108
79,-10.8108
