Time of Rating,26-Apr-2016 14:36:36
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.21436
2,3.7908
3,11.9737
4,23.1029
5,29.3451
6,35.5076
7,40.2437
8,42.0609
9,42.1222
10,42.1222
11,41.77
12,37.3151
13,36.6559
14,40.6837
15,43.9289
16,45.5949
17,45.6592
18,45.6592
19,45.6592
20,45.6592
21,46.3505
22,49.6785
23,52.0096
24,52.09
25,52.1053
26,53.3762
27,53.3762
28,53.3762
29,53.3762
30,53.3762
31,53.3762
32,53.3762
33,53.3762
34,53.3762
35,53.3762
36,53.3762
37,53.3762
38,53.3762
39,53.3762
40,53.3762
41,53.3762
42,53.3762
43,53.3762
44,53.3762
45,53.3762
46,53.3762
47,53.3762
48,53.3762
49,53.3762
50,53.3762
51,53.3762
52,53.3762
53,53.3762
54,53.3762
55,51.4316
56,47.9582
57,47.5884
58,47.5884
59,48.0707
60,48.746
61,48.7731
62,46.3176
63,42.6688
64,41.4791
65,41.4791
66,41.4791
67,41.4791
68,41.4791
69,42.8878
70,45
71,47.3853
72,50.4364
73,54.0193
74,54.2444
75,54.3408
76,54.3408
77,54.3408
78,54.3408
79,54.3408
80,54.3408
81,54.3408
82,54.3408
83,54.3408
84,54.3408
85,54.3408
86,54.3408
87,54.3408
88,54.3408
89,54.3408
90,54.3408
91,54.3408
92,54.3408
93,54.3408
94,54.3408
95,54.3408
96,54.3408
97,54.3408
98,54.3408
99,54.3408
100,54.3408
101,54.3408
102,54.3408
103,54.3408
104,54.3408
105,54.3408
106,54.3408
107,54.3408
108,54.3408
109,54.3408
110,54.3408
111,54.3408
112,54.3408
113,54.3408
114,54.3408
115,54.3408
116,54.3408
117,54.3408
118,54.3408
119,54.3408
120,54.3408
121,53.2078
122,47.492
123,46.9284
124,51.0641
125,52.2423
126,52.4116
127,52.4116
128,52.4116
129,52.4116
130,52.8516
131,54.004
132,54.3408
133,54.3408
134,54.3408
135,54.3408
136,54.3408
137,54.3408
138,54.3408
139,54.3408
140,54.3408
141,54.3408
142,54.3408
143,54.3408
144,54.3408
145,54.3408
146,54.3408
147,54.3408
148,54.3408
149,54.3408
150,54.3408
151,54.3408
152,53.8509
153,48.5852
154,39.9839
155,33.0225
156,25.1819
157,16.7662
158,7.3278
159,-0.21436
160,-5.3647
161,-11.1576
162,-14.102
163,-16.0289
164,-17.4437
165,-11.5756
166,-5.3859
167,-1.4046
168,0.16842
