Time of Rating,13-May-2016 15:37:27
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0.30623
3,0.64307
4,0.64307
5,0.67523
6,2.9277
7,4.226
8,5.4663
9,5.4663
10,5.4663
11,5.4663
12,4.8385
13,-1.2354
14,-5.9256
15,-8.3601
16,-7.8135
17,-6.8006
18,-6.4309
19,-6.4309
20,-6.4309
21,-6.4309
22,-6.4309
23,-6.4309
24,-6.4309
25,-4.3408
26,-2.2967
27,-2.2508
28,-2.2508
29,-0.25385
30,1.3934
31,1.6077
32,1.9292
33,1.9292
34,1.9292
35,1.9292
36,2.3862
37,2.8939
38,2.8939
39,2.8431
40,2.5724
41,2.5724
42,2.5724
43,2.5724
44,2.5724
45,2.5724
46,2.5724
47,2.5724
48,2.5724
49,2.5724
50,2.5724
51,2.5724
52,2.5724
53,2.5724
54,2.5724
55,2.5724
56,2.5724
57,2.5724
58,2.5724
59,2.5724
60,2.0985
61,-0.015312
62,-2.717
63,-4.1801
64,-4.1801
65,-4.1801
66,-4.1801
67,-4.1801
68,-4.1801
69,-4.1801
70,-4.1801
71,-4.1801
72,-4.1801
73,-4.1801
74,-4.1801
75,-4.1801
76,-4.1801
77,-4.1341
78,-3.8585
79,-3.8585
80,-3.8585
81,-3.8585
82,-3.8585
83,-3.8585
84,-3.8585
85,-3.8585
86,-3.8585
87,-3.8585
88,-3.8585
89,-3.8585
90,-3.8585
91,-3.8585
92,-3.8585
93,-3.8585
94,-3.8585
95,-3.8585
96,-3.8585
97,-3.8585
98,-3.8585
99,-3.8585
100,-3.8585
101,-1.2709
102,0.80385
103,0.096465
104,-0.2894
105,1.4892
106,3.1236
107,3.2154
108,3.2154
109,2.4437
110,0.28939
111,0
112,0
113,0
114,0
115,0.1447
116,3.097
117,4.6463
118,5.3744
119,5.4663
120,5.4663
121,4.6463
122,3.537
123,3.537
124,3.537
125,3.537
126,3.537
127,4.4404
128,5.4663
129,5.4663
130,5.2733
131,5.1447
132,5.1447
133,5.1447
134,5.1447
135,5.1447
136,5.1447
137,5.1447
138,5.1447
139,5.1447
140,5.1447
141,5.1447
142,5.1447
143,5.1447
144,5.1447
145,5.1447
146,5.1447
147,5.1447
148,5.1447
149,5.1447
150,5.1447
151,5.1447
152,5.1447
153,5.1447
154,5.1447
155,-1.1254
156,-5.9003
157,-5.7878
158,-5.7878
159,-7.6832
160,-8.0539
161,-9.6624
162,-12.7331
163,-14.5016
164,-15.2649
165,-15.4341
166,-15.4341
167,-15.4341
168,-15.4341
