Time of Rating,14-May-2016 13:32:18
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,2.3679
2,2.3679
3,4.3169
4,14.7194
5,23.5356
6,31.0708
7,33.6803
8,33.6976
9,33.6976
10,33.6976
11,35.2641
12,36.2477
13,36.5392
14,40.51
15,40.9836
16,40.9836
17,40.9836
18,40.9836
19,40.9836
20,40.9836
21,40.9836
22,40.9836
23,41.2612
24,42.8243
25,44.5355
26,49.5264
27,51.9308
28,52.2769
29,53.2969
30,54.6266
31,56.2841
32,56.2841
33,56.867
34,58.8151
35,58.8342
36,59.8179
37,61.4208
38,61.7486
39,61.4936
40,62.0765
41,62.1129
42,62.1129
43,62.1129
44,62.1129
45,62.1311
46,62.8415
47,62.8415
48,62.8415
49,62.8415
50,63.4973
51,66.1202
52,66.1202
53,66.1202
54,66.1202
55,65.7751
56,64.7151
57,64.663
58,64.663
59,64.663
60,62.1676
61,62.5501
62,62.8051
63,61.5847
64,64.2441
65,64.3562
66,63.9344
67,63.9344
68,64.5936
69,65.0273
70,65.0273
71,64.6812
72,64.663
73,64.663
74,64.663
75,64.663
76,62.2769
77,64.1166
78,68.2331
79,69.0346
80,69.0346
81,69.0346
82,69.0346
83,69.0346
84,68.1785
85,67.2313
86,67.2131
87,67.2131
88,67.2131
89,67.2131
90,67.2131
91,67.2131
92,67.2131
93,67.2131
94,67.1958
95,64.153
96,65.4645
97,67.2131
98,67.2131
99,67.2131
100,67.2131
101,66.0838
102,62.8032
103,62.4772
104,62.4772
105,62.4772
106,63.4973
107,63.9344
108,63.898
109,62.4408
110,58.8889
111,60.2914
112,60.1457
113,59.5811
114,61.9212
115,61.2629
116,58.1785
117,58.5567
118,61.02
119,60.929
120,59.8361
121,58.8918
122,59.1812
123,60.8561
124,63.6248
125,65.9016
126,66.7721
127,65.5131
128,62.9144
129,64.2259
130,64.2805
131,60.1457
132,59.3625
133,59.4536
134,58.4517
135,55.1913
136,54.0437
137,55.9198
138,54.9612
139,49.8829
140,52.8521
141,55.5729
142,54.3534
143,51.3661
144,52.4408
145,51.3661
146,51.184
147,52.2587
148,52.2587
149,51.0881
150,50.7468
151,49.137
152,48.0587
153,48.9982
154,47.9599
155,44.5902
156,45.7195
157,48.5188
158,47.194
159,47.0674
160,48.6157
161,51.3949
162,50.438
163,48.4699
164,47.2534
165,49.5013
166,49.8361
167,48.5974
168,47.6321
169,48.4257
170,48.8448
171,47.0041
172,43.846
173,45.7962
174,45.3899
175,42.5319
176,42.0401
177,44.2623
178,44.5173
179,43.9709
180,46.1797
181,47.2114
182,48.1785
183,48.6339
184,48.6339
185,47.656
186,48.1308
187,48.6339
188,47.5236
189,46.5056
190,48.1056
191,50.6193
192,50.8379
193,48.7432
194,46.7213
195,44.1166
196,43.3698
197,47.4135
198,47.0856
199,43.8596
200,40.5326
201,39.2532
202,42.0219
203,44.1166
204,46.2113
205,46.9763
206,49.8361
207,52.7687
208,53.8251
209,51.694
210,51.184
211,50.6011
212,37.3588
213,12.1858
214,-3.6976
215,-19.1621
216,-26.9763
217,-28.725
218,-30.3461
219,-30.4189
220,-30.4189
221,-30.4189
222,-30.2186
223,-31.9854
224,-34.0801
225,-35.8288
226,-34.8452
227,-32.0487
228,-29.0832
229,-29.8179
230,-30.3097
231,-30.255
232,-31.1667
233,-32.1884
234,-32.2405
235,-34.7905
236,-42.8415
237,-49.5159
238,-51.1319
239,-54.6161
240,-55.5939
