Time of Rating,03-May-2016 14:00:11
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,1.8374
3,4.3154
4,8.8195
5,14.0032
6,19.3772
7,21.1453
8,11.2202
9,7.7324
10,10.7395
11,16.1093
12,21.3403
13,20.3055
14,15.3728
15,12.5402
16,11.1315
17,9.3247
18,13.1994
19,18.7299
20,26.0281
21,32.4912
22,37.2026
23,45.1608
24,52.8008
25,57.9904
26,58.5209
27,58.5209
28,58.8118
29,59.7749
30,59.8071
31,60.209
32,62.9421
33,63.6174
34,63.1241
35,61.7363
36,61.7363
37,60.7105
38,60.1286
39,60.6592
40,61.2157
41,54.8655
42,52.5034
43,50.8039
44,44.5873
45,40.0965
46,37.8744
47,33.7467
48,30.6312
49,30.7457
50,33.9144
51,39.1211
52,43.537
53,47.4192
54,51.2632
55,56.1516
56,58.2759
57,59.6302
58,62.8778
59,67.5749
60,70.1608
61,71.1223
62,62.7687
63,52.09
64,45.4662
65,41.5113
66,38.6817
67,37.6206
68,43.6227
69,54.1158
70,60.9486
71,65.8149
72,72.1383
73,75.6546
74,78.8458
75,81.4424
76,81.672
77,82.4437
78,83.0386
79,83.2797
80,83.2797
81,83.2797
82,82.361
83,78.3889
84,72.2508
85,71.3826
86,71.7719
87,74.0775
88,77.255
89,79.8806
90,82.9244
91,83.6013
92,83.6013
93,83.6013
94,82.8204
95,81.672
96,79.9571
97,73.1427
98,70.4019
99,68.4887
100,64.3256
101,62.8847
102,65.2564
103,65.5948
104,64.6785
105,59.1809
106,56.6069
107,55.1193
108,51.4929
109,51.447
110,52.0288
111,55.418
112,57.8778
113,61.5373
114,63.8856
115,69.6677
116,74.8232
117,78.7781
118,80.0321
119,80.0643
120,79.9418
121,77.0181
122,71.9951
123,66.7846
124,61.9614
125,58.9711
126,54.2054
127,53.3762
128,55.9325
129,59.2765
130,62.261
131,66.3826
132,68.8103
133,68.5226
134,68.1672
135,67.701
136,67.2026
137,67.2026
138,65.7556
139,62.0579
140,59.3332
141,57.7094
142,58.1317
143,60.1286
144,60.3698
145,63.6317
146,65.1814
147,66.5426
148,68.7797
149,70.2318
150,70.418
151,70.418
152,70.418
153,70.418
154,70.7057
155,72.1329
156,74.3442
157,72.91
158,67.4629
159,62.4979
160,58.0156
161,58.9948
162,63.3441
163,67.9904
164,72.9421
165,75.3698
166,76.7473
167,79.8959
168,81.6213
169,81.672
170,82.3633
171,83.2797
172,83.6166
173,86.309
174,87.7507
175,87.7813
176,87.7813
177,87.2398
178,83.4405
179,83.2797
180,83.2797
181,83.2797
182,83.2797
183,83.4244
184,84.8553
185,87.206
186,89.6187
187,90.3537
188,90.3537
189,90.3537
190,90.3537
191,89.2513
192,81.4013
193,72.7607
194,66.9614
195,60.6109
196,58.4024
197,60.9486
198,63.9412
199,66.881
200,69.3768
201,70.7226
202,71.6123
203,72.4759
204,73.6335
205,73.6335
206,73.6335
207,73.8019
208,74.2765
209,74.7818
210,79.4855
211,80.7074
212,80.7074
213,80.7074
214,80.7074
215,81.3336
216,81.8864
217,83.4405
218,83.6013
219,83.6013
220,83.6013
221,83.6013
222,83.6013
223,82.8939
224,80.1286
225,74.7165
226,74.2765
227,74.2765
228,75.2894
229,77.8939
230,79.7428
231,79.7428
232,79.7428
233,79.7428
234,79.9289
235,81.3505
236,83.0597
237,83.2797
238,83.7544
239,84.3798
240,84.5659
