Time of Rating,14-May-2016 14:06:40
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.19343
2,0.11605
3,12.1857
4,23.221
5,18.7068
6,16.5224
7,23.9937
8,38.756
9,32.8175
10,18.588
11,16.9907
12,11.9462
13,-2.2091
14,-18.6147
15,-23.2108
16,-23.7911
17,-23.7911
18,-23.7911
19,-22.52
20,-18.5381
21,-20.4753
22,-22.8749
23,-24.6035
24,-24.9516
25,-23.9947
26,-19.02
27,-15.9768
28,-24.1006
29,-29.0135
30,-35.0504
31,-37.2939
32,-39.3261
33,-42.1571
34,-44.1718
35,-45.1967
36,-48.0851
37,-50.9722
38,-52.9336
39,-47.6789
40,-34.294
41,-22.031
42,-22.1664
43,-28.7428
44,-36.4349
45,-42.0834
46,-44.5383
47,-45.0677
48,-45.0677
49,-45.0677
50,-45.0677
51,-45.0677
52,-45.0677
53,-45.0677
54,-45.0677
55,-45.0677
56,-45.0677
57,-44.9019
58,-39.774
59,-42.2492
60,-45.4546
61,-43.3656
62,-40.7157
63,-43.7524
64,-37.6596
65,-34.2156
66,-27.9727
67,-22.936
68,-6.7146
69,7.0213
70,20.228
71,38.9334
72,47.3277
73,40.7571
74,32.7293
75,17.9331
76,14.0619
77,23.3025
78,33.4254
79,37.7787
80,38.4176
81,31.976
82,31.8228
83,37.7563
84,38.8782
85,35.8018
86,30.7136
87,42.5624
88,32.5145
89,31.5667
90,36.7311
91,36.0277
92,32.707
93,23.2882
94,11.6248
95,2.9594
96,-8.7041
97,-20.7884
98,-28.7183
99,-32.2096
100,-32.6886
101,-32.6886
102,-32.6886
103,-32.9014
104,-33.0755
105,-33.0755
106,-33.1676
107,-34.6035
108,-19.9613
109,17.6983
110,38.2266
111,48.8072
112,44.9659
113,28.6175
114,14.9343
115,-0.32238
116,-18.1431
117,-20.4255
118,12.8627
119,32.6499
120,15.1837
121,-12.0432
122,-20.3463
123,-23.5397
124,-25.5014
125,-28.3043
126,-30.1435
127,-24.1411
128,-1.6634
129,5.2632
130,-8.5935
131,-21.1035
132,-24.4727
133,-27.4967
134,-29.7596
135,-35.8414
136,-40.6383
137,-43.2495
138,-45.5156
139,-46.2283
140,-46.7576
141,-47.3888
142,-47.3888
143,-47.3888
144,-48.8993
145,-48.9362
146,-48.9362
147,-48.9362
148,-48.9362
149,-48.9362
150,-48.9362
151,-48.402
152,-37.7176
153,-10.5094
154,14.2553
155,27.2921
156,34.6808
157,48.9972
158,61.6469
159,61.7021
160,61.7021
161,61.7021
162,61.1605
163,59.6574
164,59.1774
165,56.7284
166,52.5725
167,41.4507
168,32.2407
169,23.9072
170,17.3621
171,14.5068
172,5.0566
173,-1.0486
174,0.63553
175,14.4101
176,11.5087
177,21.9643
