Time of Rating,03-May-2016 13:49:12
Multimedia File,start_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0.15231
3,6.1553
4,12.3473
5,21.3403
6,28.3418
7,30.2251
8,27.3924
9,25.4019
10,25.1608
11,23.6927
12,23.1511
13,25.1569
14,28.6173
15,28.6173
16,28.6173
17,28.0386
18,26.1736
19,31.6466
20,37.7431
21,40.1929
22,38.3555
23,32.9328
24,26.1897
25,14.347
26,3.2154
27,-3.5982
28,-12.0257
29,-19.0032
30,-24.505
31,-28.4489
32,-31.1254
33,-36.859
34,-42.7193
35,-51.5316
36,-54.7696
37,-57.1222
38,-59.8071
39,-59.9449
40,-62.684
41,-63.0225
42,-63.9533
43,-63.9871
44,-63.9872
45,-63.9872
46,-63.9871
47,-63.9872
48,-63.9871
49,-64.5456
50,-66.6881
51,-66.9576
52,-63.2425
53,-57.4491
54,-55.1193
55,-54.6624
56,-54.6946
57,-57.8778
58,-62.024
59,-66.0129
60,-68.1672
61,-68.1672
62,-68.1672
63,-68.1672
64,-68.1672
65,-68.1672
66,-68.1672
67,-69.2696
68,-69.4534
69,-64.9839
70,-56.6593
71,-52.074
72,-48.7368
73,-45.9299
74,-44.0668
75,-41.9132
76,-41.4791
77,-39.5016
78,-36.7575
79,-37.0081
80,-41.9868
81,-48.599
82,-49.5177
83,-49.5177
84,-49.5177
85,-49.5177
86,-49.5177
87,-49.5177
88,-49.5177
89,-49.5177
90,-49.5177
91,-49.5177
92,-50.7193
93,-50.6508
94,-47.0977
95,-41.6322
96,-36.5206
97,-33.3601
98,-29.2145
99,-23.1004
100,-20.5788
101,-20.6972
102,-20.9003
103,-22.2508
104,-25.165
105,-26.9453
106,-27.1321
107,-28.4244
108,-28.9389
109,-27.6358
110,-26.6881
111,-24.8813
112,-23.1511
113,-23.1511
114,-23.0665
115,-22.3151
116,-20.418
117,-19.9357
118,-19.9357
119,-19.9357
120,-19.9357
121,-19.9357
122,-19.9357
123,-19.9357
124,-19.9357
125,-19.9357
126,-18.6801
127,-12.9802
128,-9.2482
129,-5.6524
130,0.41341
131,5.2251
132,12.8617
133,19.8849
134,20.0643
135,24.1157
136,24.1157
137,22.5693
138,17.91
139,15.5356
140,15.1125
141,19.1572
142,21.9721
143,22.2187
144,25.5788
145,27.0096
146,27.0096
147,26.6728
148,25.3215
149,24.1157
150,24.1157
151,22.0739
152,15.0054
153,6.7355
154,-1.8221
155,-8.6478
156,-9.9066
157,-10.2894
158,-10.2894
159,-10.2894
160,-10.2894
161,-10.2894
162,-10.2894
163,-10.2894
164,-10.2894
165,-10.2894
166,-10.2894
167,-10.2894
168,-10.2894
169,-10.2894
170,-10.2894
171,-10.6263
172,-17.6341
173,-20.7625
174,-24.3087
175,-28.5852
176,-32.91
177,-35.627
178,-37.9929
179,-42.4437
180,-44.3577
181,-44.373
182,-44.9395
183,-48.2476
184,-50.6346
185,-50.1914
186,-42.7145
187,-36.2272
188,-31.1559
189,-26.7647
190,-25.4019
191,-24.7588
192,-19.4151
193,-8.2078
194,-10.0444
195,-16.865
196,-21.8489
197,-25.4358
198,-30.1929
199,-34.4817
200,-36.5375
201,-38.1565
202,-39.3806
203,-39.8714
204,-39.8714
205,-39.8714
206,-39.8714
207,-39.8714
208,-39.8714
209,-39.8714
210,-39.8714
211,-39.8714
212,-39.8714
213,-39.8714
214,-39.8714
215,-39.8714
216,-40.3537
217,-39.9729
218,-36.0894
219,-34.7267
220,-34.7267
221,-35.5052
222,-41.8007
223,-46.8167
224,-48.2315
225,-48.2162
226,-46.7423
227,-44.4189
228,-44.373
229,-44.373
230,-44.373
231,-44.373
232,-44.373
233,-44.373
234,-44.373
235,-44.373
236,-43.7299
237,-43.4084
238,-42.5241
239,-42.1222
240,-39.1211
