Time of Rating,03-May-2016 14:46:40
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0.827
4,9.0756
5,11.7647
6,15.1821
7,22.4532
8,27.6377
9,31.3136
10,35.1207
11,36.6807
12,38.2353
13,39.4958
14,39.4958
15,39.4958
16,39.142
17,38.6554
18,38.6554
19,38.6554
20,38.3753
21,35.126
22,31.2605
23,26.3025
24,22.3669
25,17.2048
26,15.5662
27,15.4062
28,16.4234
29,16.5266
30,16.5266
31,16.7927
32,22.6891
33,30.6863
34,31.3726
35,28.0554
36,22.8625
37,19.6521
38,18.5007
39,15.8543
40,14.0616
41,12.8852
42,11.4179
43,10.9244
44,13.8589
45,22.479
46,29.0056
47,31.7227
48,33.923
49,35.014
50,37.7561
51,41.6833
52,42.395
53,43.0112
54,40.9104
55,44.2135
56,52.0608
57,55.5462
58,59.3837
59,60.9104
60,58.7498
61,55.3555
62,51.4079
63,44.5511
64,38.1933
65,37.9972
66,51.9328
67,59.4678
68,64.902
69,69.7479
70,74.5098
71,76.8392
72,80.2588
73,80.3921
74,80.6575
75,82.1128
76,83.4594
77,83.1233
78,82.0139
79,81.5793
80,80.098
81,75.1732
82,67.8005
83,62.2881
84,54.6085
85,47.2409
86,44.066
87,47.2189
88,49.5798
89,49.6599
90,50.8624
91,59.7706
92,64.5938
93,67.6611
94,69.93
95,71.1927
96,73.2693
97,73.6695
98,73.8562
99,74.5658
100,74.2739
101,73.9896
102,74.8636
103,76.2839
104,74.7339
105,71.0924
106,68.0392
107,64.3815
108,58.3433
109,51.7765
110,46.9788
111,43.4033
112,41.8768
113,41.7367
114,41.088
115,35.761
116,29.7479
117,26.3445
118,21.1263
119,15.6302
120,10.2308
121,6.4986
122,4.5098
123,0.92436
124,4.902
125,10.5882
126,11.7647
127,11.7647
128,11.7647
129,11.7647
130,12.9518
131,14.1456
132,14.2857
133,14.2857
134,14.2857
135,14.2857
136,11.0084
137,4.0056
138,-2.1989
139,-9.1258
140,-13.352
141,-11.0423
142,-6.2692
143,1.607
144,7.9632
145,11.0924
146,11.2045
147,11.2045
148,10.0251
149,7.0561
150,5.6022
151,5.6022
152,5.6022
153,5.6022
154,5.6022
155,5.6022
156,6.9628
157,10.8543
158,13.1092
159,15.1401
160,18.3547
161,19.3011
162,20.1681
163,20.1681
164,20.1681
165,20.1681
166,20.4215
167,20.4482
168,21.1685
169,22.3949
170,22.2829
171,19.3838
172,14.2577
173,8.9776
174,2.8571
175,-1.4846
176,-7.2682
177,-13.2586
178,-18.9776
179,-21.0969
180,-15.9397
181,-10.7703
182,-9.888
183,-3.8516
184,1.5266
185,2.8011
186,2.8011
187,2.2809
188,1.9313
189,0.44017
190,-4.2437
191,-8.1933
192,-10.7769
193,-14.4191
194,-17.0426
195,-18.6075
196,-19.888
197,-20.5322
198,-22.437
199,-25.7408
200,-30.7857
201,-32.9795
202,-28.9316
203,-21.3025
204,-17.465
205,-11.3165
206,-8.8515
207,-8.4034
208,-8.4034
209,-10.4482
210,-13.7697
211,-18.4454
212,-22.7158
213,-25.5492
214,-28.0912
215,-30.6863
216,-32.6891
217,-32.7731
218,-32.7731
219,-32.7731
220,-32.7731
221,-31.4566
222,-21.8193
223,-13.6721
224,-11.1905
225,-13.6223
226,-18.2073
227,-23.5434
228,-27.479
229,-30.4438
230,-31.6527
231,-31.6527
232,-31.6527
233,-31.6527
234,-31.6527
235,-31.6527
236,-31.6527
237,-31.6527
238,-25.9971
239,-18.1336
240,-10.1107
241,-4.2157
242,-0.12606
243,1.8067
244,5.1305
245,6.2025
246,7.1502
247,9.5105
248,11.2487
249,10.6576
250,10.5882
251,15.2735
252,20.8883
253,21.5686
254,21.5686
255,18.8515
256,13.6695
257,6.6387
258,1.0615
259,-1.574
260,-1.6807
261,-1.6807
262,-1.6807
263,-1.6807
264,-1.5126
265,1.2185
266,4.3557
267,3.8095
268,-0.43418
269,-3.6415
270,-8.6135
271,-16.3932
272,-20.5661
273,-24.3164
274,-20.042
275,-11.4706
276,-4.2717
277,-0.58971
278,-3.3213
279,-9.6499
280,-15.7703
281,-20.8757
282,-23.8629
283,-25.4902
284,-25.4902
285,-25.4902
286,-25.4902
287,-25.9384
288,-29.3528
289,-31.5193
290,-33.3333
291,-29.1759
292,-20.5549
293,-12.8704
294,-7.0028
295,-2.1709
296,-4.5408
297,-6.536
298,-9.627
299,-12.2049
300,-16.0696
301,-19.4211
302,-22.2829
303,-26.3165
304,-31.3726
305,-33.6282
306,-33.4267
307,-27.1561
308,-21.8888
309,-14.7759
310,-8.8457
311,-7.8431
312,-8.7277
313,-12.8185
314,-12.9972
315,-7.591
316,-2.3109
317,1.9313
318,5.7623
319,8.1822
320,8.2833
321,5.6723
322,0.64426
323,-5.3361
324,-11.0924
325,-15.7283
326,-16.2465
327,-16.2465
328,-16.2465
329,-16.2465
330,-16.2465
331,-18.2073
332,-20.8884
333,-21.2885
334,-21.2885
335,-16.9888
336,-8.3333
337,-0.58825
338,2.2556
339,5.8423
340,12.148
341,19.5411
342,25.056
343,25.2101
344,23.7815
345,19.3838
346,13.8655
347,10.3641
348,9.4704
349,6.4846
350,8.6835
351,21.1765
352,30.9008
353,38.2153
354,38.6835
355,35.9944
356,32.2969
357,28.0407
358,26.0504
359,22.577
360,19.1457
361,17.7171
362,16.5546
363,14.4398
364,14.2857
365,14.2857
366,14.2857
367,14.7659
368,15.4482
369,10.9244
370,3.9216
371,-3.6835
372,-7.395
373,-7.563
374,-7.535
375,-6.4426
376,-6.4426
377,-3.7749
378,2.978
379,6.6426
380,10.4902
381,13.7535
382,17.7171
383,20.1238
384,23.8362
385,25.6022
386,26.4566
387,28.4682
388,31.9061
389,35.5742
390,35.5742
391,35.5475
392,33.5994
393,31.0644
394,28.4387
395,23.3827
396,16.1345
397,9.9219
398,8.1899
399,5.2189
400,1.8141
401,-2.6891
402,-6.7669
403,-7.0028
404,-7.0028
405,-7.0028
406,-7.0028
407,-6.2158
408,2.1989
409,10.9104
410,16.5826
411,18.2663
412,19.6078
413,20.7135
414,21.582
415,22.8011
416,25.1511
417,27.0775
