Time of Rating,03-May-2016 14:04:50
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-2.7492
3,-8.5209
4,-15.8233
5,-25.0038
6,-31.865
7,-33.119
8,-32.283
9,-32.1544
10,-32.1544
11,-32.1704
12,-33.746
13,-34.4052
14,-34.4052
15,-34.4052
16,-34.4052
17,-34.4052
18,-36.3826
19,-40.2251
20,-45.6752
21,-50.1286
22,-54.9196
23,-57.3794
24,-57.5563
25,-57.5563
26,-57.5563
27,-57.7974
28,-58.5209
29,-58.5209
30,-58.5209
31,-58.5209
32,-58.5209
33,-56.5113
34,-52.9421
35,-50.9562
36,-51.4316
37,-54.2055
38,-55.3055
39,-55.3055
40,-55.3055
41,-55.5964
42,-59.2824
43,-60.2817
44,-61.4317
45,-62.8541
46,-64.5177
47,-66.6077
48,-68.4887
49,-68.4887
50,-68.4887
51,-68.4887
52,-68.4887
53,-68.4887
54,-65.3698
55,-59.8714
56,-56.3886
57,-53.56
58,-47.9421
59,-43.6656
60,-42.7653
61,-42.7653
62,-42.1704
63,-40.836
64,-40.836
65,-40.836
66,-40.836
67,-40.836
68,-40.836
69,-40.836
70,-39.2926
71,-38.2637
72,-38.2637
73,-38.2637
74,-38.2637
75,-38.2637
76,-38.2637
77,-37.4759
78,-34.0997
79,-32.3312
80,-29.6142
81,-25.1447
82,-22.5419
83,-18.8945
84,-17.7018
85,-17.6849
86,-17.6849
87,-17.6849
88,-17.6849
89,-17.6849
90,-17.6849
91,-17.211
92,-15.0513
93,-13.5531
94,-14.4695
95,-14.4695
96,-14.4695
97,-14.1173
98,-10.2412
99,-7.7171
100,-7.299
101,-7.0739
102,-7.0739
103,-7.0739
104,-7.0739
105,-7.0739
106,-7.0739
107,-6.5916
108,-5.4493
109,-4.8231
110,-4.8231
111,-4.8231
112,-4.8231
113,-6.7524
114,-7.3955
115,-7.3955
116,-7.3955
117,-7.3955
118,-7.3955
119,-5.8047
120,1.045
121,4.9303
122,6.1093
123,6.1093
124,6.1093
125,7.926
126,9.3247
127,9.3247
128,9.9678
129,9.9678
130,9.9678
131,9.9678
132,10.2588
133,10.2894
134,9.1386
135,7.763
136,7.3955
137,7.3955
138,7.3955
139,10.3332
140,14.7572
141,15.5695
142,16.7509
143,18.328
144,18.328
145,18.328
146,18.328
147,17.9299
148,17.3633
149,17.3633
150,17.3633
151,18.0524
152,18.328
153,18.328
154,18.328
155,18.328
156,18.328
157,19.8849
158,21.2219
159,21.2219
160,21.2219
161,21.2219
162,21.2219
163,19.4916
164,15.8842
165,12.3879
166,10.2572
167,8.3263
168,6.1859
169,1.9462
170,-1.4393
171,-5.3055
172,-7.6367
173,-8.9228
174,-10.2725
175,-10.7181
176,-11.029
177,-11.254
178,-11.254
179,-11.254
180,-11.254
181,-11.2879
182,-11.5756
183,-11.5756
184,-11.5756
185,-11.9614
186,-14.2325
187,-16.2609
188,-16.9403
189,-11.6828
190,-6.9386
191,5.4662
192,10.1286
193,11.5756
194,14.4388
195,21.4148
196,22.3794
197,20.8834
198,19.848
199,16.9064
200,13.6402
201,13.0455
202,10.1032
203,4.5475
204,-0.99679
205,-3.6893
206,-4.0882
207,-4.417
208,-4.5016
209,-4.2308
210,1.2709
211,7.2187
212,8.6817
213,8.6817
214,8.6817
215,8.7889
216,10.9156
217,11.254
218,11.254
219,11.254
220,11.254
221,11.254
222,11.254
223,11.7685
224,19.1158
225,25.5788
226,27.3312
227,24.177
228,21.0019
229,17.8839
230,15.4662
231,14.2283
232,12.7813
233,11.8971
234,11.8971
235,11.8971
236,11.8971
237,11.8971
238,11.8971
239,11.8971
240,11.8971
