Time of Rating,14-May-2016 13:19:48
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.54645
2,0.54645
3,0.54645
4,4.1348
5,5.8384
6,7.4334
7,14.0063
8,18.4318
9,28.3098
10,38.3424
11,47.3328
12,48.9982
13,50.1084
14,54.2987
15,54.4626
16,54.4626
17,54.3093
18,53.5953
19,50.5704
20,49.8656
21,50.8197
22,50.8023
23,50.1457
24,45.3168
25,46.1879
26,48.4335
27,48.6339
28,48.6339
29,48.6339
30,48.1421
31,46.6782
32,46.0838
33,46.0838
34,44.2623
35,44.6812
36,45.847
37,49.071
38,50.5512
39,50.6982
40,50.6193
41,51.2933
42,51.3182
43,50.9472
44,51.184
45,51.184
46,51.184
47,51.184
48,51.184
49,51.184
50,51.184
51,51.184
52,51.184
53,51.184
54,51.184
55,51.184
56,50.9472
57,50.9836
58,51.0747
59,50.8197
60,51.1475
61,50.4937
62,51.0105
63,49.1257
64,50.0144
65,53.4738
66,50.8964
67,48.9808
68,51.3843
69,52.9863
70,53.0055
71,53.0055
72,52.9014
73,52.4955
74,51.0929
75,52.1129
76,52.1312
77,50.1639
78,50.0911
79,50.0911
80,50.0911
81,50.0911
82,50.0911
83,50.0911
84,50.0911
85,50.0911
86,50.0911
87,50.0911
88,50.0911
89,49.3625
90,50.5704
91,52.3636
92,52.6412
93,52.6412
94,51.8397
95,51.9672
96,51.5483
97,51.5483
98,51.7911
99,52.2769
100,52.2769
101,51.9126
102,51.5483
103,51.5483
104,52.3862
105,52.6412
106,52.6412
107,52.6412
108,52.6412
109,52.6412
110,52.5645
111,50.3279
112,49.4171
113,52.5836
114,53.283
115,52.6776
116,52.6412
117,52.6594
118,53.2787
119,52.878
120,52.6412
121,52.6412
122,52.8415
123,52.8713
124,52.6412
125,52.9096
126,51.8605
127,51.2568
128,51.5665
129,51.8761
130,51.6576
131,52.2769
132,52.0037
133,51.9126
134,51.8761
135,51.2568
136,52.4044
137,54.8653
138,53.63
139,50.302
140,52.2769
141,59.1075
142,60.7708
143,62.616
144,63.5519
145,63.5701
146,63.5701
147,63.5701
148,63.5701
149,63.551
150,61.5925
151,61.902
152,63.9691
153,61.9126
154,58.1421
155,58.816
156,62.0171
157,61.5405
158,61.2932
159,61.6211
160,61.7486
161,61.7486
162,61.7486
163,61.7486
164,61.7486
165,61.7486
166,61.7486
167,61.7486
168,61.7486
169,61.0929
170,61.4994
171,61.419
172,60.7899
173,61.4711
174,61.7486
175,61.5665
176,61.0547
177,61.02
178,61.02
179,61.02
180,60.8986
181,59.3625
182,60.6941
183,61.02
184,58.9685
185,57.7414
186,57.7414
187,57.7414
188,57.7414
189,56.5334
190,55.5729
191,55.6898
192,55.7637
193,54.4991
194,59.7814
195,61.6758
196,63.5126
197,63.5701
198,62.5156
199,62.8589
200,61.2204
201,61.9126
202,61.949
203,61.02
204,60.8119
205,61.3661
206,61.3843
207,61.3843
208,61.3843
209,61.1588
210,61.5952
211,61.7486
212,60.6739
213,60.6011
214,60.3643
215,59.1027
216,59.4761
217,57.818
218,56.7525
219,57.6838
220,56.7178
221,56.6485
222,56.6485
223,56.4056
224,56.2841
225,56.5756
226,55.5364
227,55.5902
228,56.2113
229,55.6131
230,56.1107
231,56.2841
232,56.1974
233,55.5009
234,54.6361
235,54.9803
236,54.8634
237,54.4626
238,54.4626
239,54.4626
240,54.4626
