Time of Rating,05-May-2016 17:26:52
Multimedia File,start_seg (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.18148
2,0.62089
3,10.8634
4,20.7078
5,22.5332
6,32.7975
7,40.7202
8,41.5781
9,47.314
10,50.2722
11,47.1506
12,58.9292
13,69.8548
14,64.2946
15,56.0107
16,47.0054
17,28.6388
18,23.902
19,48.3236
20,91.133
21,66.4342
22,34.3704
23,18.7114
24,19.0563
25,15.0635
26,7.441
27,5.6987
28,-9.147
29,-14.1742
30,-15.1906
31,-19.1136
32,-21.6662
33,-26.8125
34,-30.7234
35,-32.1416
36,-34.4465
37,-37.6044
38,-38.294
39,-38.294
40,-38.294
41,-38.294
42,-41.3316
43,-45.2269
44,-46.9536
45,-48.1135
46,-51.1365
47,-59.2741
48,-69.3104
49,-75.9891
50,-87.0417
51,-98.7114
52,-80.4757
53,-76.5794
54,-97.4401
55,-99.9136
56,-100
57,-100
58,-100
59,-100
60,-100
61,-100
62,-99.8444
63,-96.334
64,-89.8185
65,-84.1561
66,-79.5969
67,-76.7695
68,-62.8809
69,-43.5485
70,-16.2251
71,-4.136
72,2.9989
73,6.9061
74,11.2263
75,15.8439
76,21.9419
77,28.167
78,43.987
79,44.8276
80,44.8276
81,44.8276
82,44.8276
83,44.8276
84,44.8276
85,44.8276
86,44.8276
87,44.8276
88,45.1724
89,45.1906
90,45.1906
91,45.519
92,54.8572
93,65.5172
94,72.1234
95,73.8294
96,73.8657
97,73.8657
98,73.8657
99,73.8657
100,71.8693
101,64.1226
102,47.6795
103,58.0218
104,56.0073
105,48.1307
106,48.0944
107,48.0944
108,48.5844
109,56.2432
110,53.7931
111,49.5463
112,49.5463
113,49.5463
114,52.1563
115,54.8457
116,55.3539
117,55.3539
118,55.3539
119,55.3539
120,55.3539
121,63.2184
122,73.412
123,83.8476
124,86.5699
125,81.9849
126,74.9201
127,94.1379
128,77.6951
129,96.824
130,88.9388
131,76.3547
132,74.2096
133,73.8657
134,73.8657
135,61.9601
136,61.7967
137,50.4356
138,46.6425
139,46.6425
140,55.6305
141,70.0182
142,71.6152
143,55.372
144,55.3539
145,51.776
146,50.2722
147,48.2033
148,37.7677
149,19.0926
150,15.0635
151,15.0635
152,15.0635
153,15.0635
154,15.0635
155,15.0635
156,15.0635
157,15.0635
158,15.0635
159,15.0635
160,15.0635
161,15.0635
162,15.0635
163,15.0635
164,15.0635
165,15.0635
166,15.0635
167,15.0635
168,10.414
169,-5.5354
170,1.47
171,10.3448
172,10.3448
173,10.3448
174,10.3448
175,10.3448
176,5.7025
177,0.2388
178,-16.792
179,-30.576
180,-34.4914
181,-36.4428
182,-38.1488
183,-42.8857
184,-52.7558
185,-58.1886
186,-43.4139
187,-10.0337
188,-29.6552
189,-22.2505
190,14.2468
191,25.5325
192,25.1923
193,34.4646
194,35.0272
195,35.0272
196,35.0272
197,29.8246
198,16.63
199,0.45804
200,-12.6497
201,-18.8022
202,-25.6987
203,-35.2995
204,-48.784
205,-57.7133
206,-52.686
207,-50.6352
208,-50.6352
209,-50.6352
210,-50.6352
211,-54.0057
212,-66.9692
213,-81.4338
214,-92.3957
215,-99.8548
216,-100
217,-100
218,-100
219,-100
220,-100
221,-100
222,-100
223,-100
224,-100
225,-100
226,-100
227,-98.0036
228,-91.5608
229,-93.6575
230,-93.8294
231,-93.8294
232,-93.8294
233,-93.8294
234,-82.0586
235,-72.5227
236,-73.6173
237,-55.8379
238,-35.0654
239,-25.175
240,-18.3303
