Time of Rating,14-May-2016 13:57:39
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,2.0036
2,2.0036
3,10.3096
4,15.6466
5,16.2842
6,26.776
7,45.6501
8,49.326
9,49.8361
10,51.9701
11,42.3315
12,59.7537
13,62.8799
14,63.5701
15,63.4062
16,59.6721
17,56.7031
18,53.5519
19,57.2678
20,49.8802
21,45.4593
22,47.5985
23,41.2959
24,44.6995
25,44.78
26,46.2746
27,47.1767
28,47.0552
29,47.2677
30,47.541
31,44.8087
32,49.9952
33,52.5197
34,46.7932
35,43.8113
36,49.5159
37,52.0036
38,45.7021
39,39.258
40,39.0927
41,34.6084
42,37.2678
43,39.1439
44,37.6685
45,42.3679
46,39.9674
47,43.3255
48,46.6015
49,46.5522
50,38.5246
51,28.1967
52,38.7249
53,42.5367
54,34.114
55,31.2386
56,29.6175
57,31.0133
58,32.8051
59,33.2119
60,19.4516
61,11.9438
62,11.4754
63,18.5246
64,21.5483
65,19.1065
66,12.7591
67,14.6582
68,26.8106
69,28.9617
70,28.9617
71,28.9617
72,29.0768
73,28.9617
74,27.0856
75,25.3552
76,27.2169
77,29.1352
78,28.306
79,27.7155
80,24.2779
81,17.8219
82,4.5017
83,-3.9526
84,-8.6569
85,-11.007
86,-9.0979
87,6.063
88,20.2368
89,20.9472
90,20.9472
91,27.6579
92,34.5824
93,34.7905
94,33.5588
95,28.0798
96,29.5689
97,27.4135
98,25.0311
99,28.823
100,27.5237
101,22.1268
102,22.7687
103,29.5082
104,32.969
105,31.8215
106,26.6719
107,21.0047
108,17.7552
109,15.847
110,16.2842
111,19.3625
112,25.127
113,20.4094
114,11.4572
115,1.5847
116,-3.806
117,-11.2933
118,-14.7021
119,-14.7541
120,-14.7541
121,-14.7541
122,-14.7541
123,-14.7541
124,-13.8069
125,-9.3807
126,-6.2027
127,-2.2812
128,-3.9977
129,0.19949
130,13.1148
131,22.2126
132,34.8426
133,37.8871
134,37.3588
135,32.8923
136,25.0412
137,27.8506
138,31.5694
139,27.4005
140,21.2348
141,18.7093
142,22.6776
143,31.6576
144,34.3352
145,30.4189
146,27.3658
147,25.0503
148,29.2567
149,31.275
150,37.796
151,38.8889
152,37.5899
153,37.3406
154,37.3406
155,37.3406
156,37.1767
157,36.4586
158,31.1996
159,34.0619
160,36.0396
161,32.8597
162,33.0601
163,29.9454
164,31.5118
165,30.87
166,28.8342
167,28.5974
168,28.5974
169,26.357
170,17.6321
171,9.6156
172,5.1435
173,-0.60397
174,-5.3344
175,-11.0344
176,-17.4777
177,-22.7869
178,-25.127
179,-25.3188
180,-25.0091
181,-22.7322
182,-16.0196
183,-7.286
184,2.5414
185,5.2823
186,7.6589
187,7.1805
188,-6.7222
189,-14.7177
190,-18.3789
191,-19.49
192,-19.8735
193,-22.8381
194,-25.2804
195,-28.1117
196,-28.2332
197,-28.2332
198,-28.2332
199,-28.3482
200,-30.1414
201,-31.7803
202,-19.49
203,5.5738
204,11.207
205,8.0926
206,5.685
207,5.8201
208,7.4681
209,7.3953
210,5.7013
211,1.8694
212,-2.9231
213,-6.3752
214,-7.2079
215,-8.2878
216,-8.887
217,-8.9253
218,-7.5832
219,-6.5834
220,-6.9035
221,-7.5956
222,-12.76
223,-7.4499
224,-1.7608
225,0.79571
226,-6.4967
227,-9.1257
228,-12.204
229,-12.969
230,-13.6612
231,-15.4827
232,-16.4797
233,-16.9399
234,-16.9399
235,-16.9399
236,-16.9399
237,-16.9399
238,-16.9052
239,-16.4989
240,-15.5174
241,-13.2969
242,-11.9091
243,-10.5829
244,-9.2321
245,-8.7518
246,-1.9653
247,0.35562
248,-7.6599
249,-11.0929
250,-1.6567
251,13.0285
252,16.4368
253,19.2407
254,20.4267
255,20.4189
256,15.3005
257,6.0656
258,-7.3531
259,-14.1469
260,-18.282
261,-21.4329
262,-22.459
263,-22.6536
264,-22.4044
265,-22.714
266,-22.4772
267,-21.7122
268,-21.7851
269,-21.8867
270,-20.0547
271,-19.1083
272,-19.931
273,-18.8134
274,5.1548
275,18.5792
276,21.7669
277,21.2156
278,15.6909
279,7.1403
280,-8.3971
281,-14.7733
282,-15.1184
283,-14.0255
284,-11.8589
285,-12.3948
286,-14.0984
287,-15.1184
288,-14.8816
289,-15.3552
290,-16.521
291,-2.0228
292,13.4877
293,26.0665
294,27.0882
295,20.0364
296,16.0004
297,11.2152
298,8.8343
299,7.6138
300,13.8146
301,16.3327
302,9.9636
303,5.5316
304,4.1894
305,3.0582
306,0.99749
307,14.8634
308,21.7304
309,19.9089
310,14.3898
311,8.5437
312,6.3024
313,7.1038
314,1.8033
315,1.3115
316,9.9454
317,13.527
318,9.6713
319,7.3723
320,6.4446
321,7.3588
322,7.6138
323,5.8834
324,4.6688
325,5.6119
326,8.2696
327,7.9053
328,4.0169
329,-3.8069
330,-8.2141
331,-11.207
332,-14.7715
333,-18.1239
334,-18.8707
335,2.8962
336,17.1124
337,18.1195
338,14.7349
339,16.298
340,15.0992
341,24.9909
342,34.1834
343,35.9793
344,31.9629
345,29.1439
346,28.6521
347,32.4705
348,34.6691
349,35.1184
350,33.9852
351,29.3954
352,27.3512
353,30.7485
354,32.5501
355,32.6047
356,32.6047
357,32.6047
358,30.8873
359,29.767
360,28.9617
361,27.8142
362,26.2007
363,26.6025
364,28.5974
365,28.5974
366,28.5591
367,26.7586
368,26.2295
369,18.3971
370,9.0814
371,4.1511
372,-1.4138
373,-6.1931
374,-8.561
375,-8.6339
376,-9.6348
377,-3.4088
378,15.3188
379,23.1148
380,25.683
381,27.7346
382,27.6433
383,22.5769
384,20.791
385,25.012
386,27.7127
387,28.4632
388,28.5974
389,24.4514
390,18.4882
391,17.4863
392,20.3461
393,21.3115
394,19.49
395,18.1095
396,21.1553
397,21.81
398,19.3859
399,20.3336
400,21.3115
401,21.2204
402,19.7009
403,18.3103
404,17.5151
405,19.3165
406,19.49
407,19.49
408,19.49
409,19.49
410,19.49
411,19.49
412,19.091
413,16.3839
414,8.8889
415,3.4261
416,8.4843
417,9.8794
418,8.7336
419,7.1559
420,6.0109
421,10.2914
422,11.7122
423,8.3501
