Time of Rating,26-Apr-2016 12:02:22
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-1.0364
2,-2.9879
3,-13.9636
4,-25.7703
5,-27.7311
6,-27.7311
7,-27.7311
8,-27.7311
9,-27.7311
10,-26.419
11,-26.6387
12,-28.8382
13,-30.5322
14,-30.5322
15,-30.5322
16,-30.4062
17,-30.3361
18,-30.8123
19,-30.8123
20,-30.8123
21,-30.8123
22,-31.3726
23,-34.1203
24,-34.3653
25,-33.3333
26,-33.3333
27,-33.3333
28,-33.3333
29,-33.3333
30,-33.3333
31,-33.3333
32,-33.3333
33,-33.3333
34,-33.3333
35,-33.3333
36,-33.3333
37,-33.3333
38,-33.3333
39,-33.1859
40,-32.8398
41,-35.9576
42,-38.0552
43,-38.0952
44,-38.7115
45,-39.2157
46,-39.2157
47,-39.109
48,-38.6555
49,-38.6555
50,-38.6555
51,-38.6555
52,-38.6555
53,-40.4099
54,-41.7367
55,-41.7367
56,-41.7367
57,-41.7367
58,-41.7367
59,-41.3365
60,-40.8963
61,-40.3762
62,-37.8151
63,-37.2549
64,-35.1961
65,-33.7904
66,-31.4126
67,-31.3726
68,-31.3726
69,-31.2988
70,-31.0924
71,-29.3851
72,-22.7481
73,-18.6475
74,-20.8684
75,-21.0084
76,-21.0084
77,-21.0084
78,-21.0084
79,-22.3353
80,-24.9033
81,-25.4902
82,-25.4902
83,-25.4902
84,-25.4902
85,-25.4902
86,-25.4902
87,-25.4902
88,-25.5602
89,-26.4566
90,-26.2185
91,-26.0504
92,-26.0504
93,-26.0504
94,-25.5436
95,-25.505
96,-26.6373
97,-30.2521
98,-30.2521
99,-30.6656
100,-30.7386
101,-30.4789
102,-30.2661
103,-30.5322
104,-30.5322
105,-30.5322
106,-30.5322
107,-30.5322
108,-30.5322
109,-30.5322
110,-30.5322
111,-30.5322
112,-30.5322
113,-30.5322
114,-30.5322
115,-30.5322
116,-30.5322
117,-30.5322
118,-30.5322
119,-30.5322
120,-30.5322
121,-30.5322
122,-30.5322
123,-30.5322
124,-30.5322
125,-30.5322
126,-30.5322
127,-30.5322
128,-30.5322
129,-30.5322
130,-30.5322
131,-30.5322
132,-30.5322
133,-30.5322
134,-30.5322
135,-30.5322
136,-30.5322
137,-30.5322
138,-30.886
139,-23.6361
140,-0.4128
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
