Time of Rating,27-Apr-2016 10:37:17
Multimedia File,end_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,-1.9132
3,-19.0895
4,-22.1865
5,-22.1865
6,-22.1865
7,-21.3742
8,-18.0064
9,-16.3987
10,-16.3987
11,-19.3845
12,-26.9775
13,-26.9614
14,-26.5273
15,-25.7235
16,-25.7235
17,-25.7235
18,-23.1971
19,-7.4463
20,9.7075
21,19.3095
22,29.9357
23,21.1759
24,15.7556
25,15.7556
26,24.8942
27,42.0303
28,45.0161
29,45.0161
30,45.0161
31,45.0161
32,45.0161
33,45.0161
34,45.0161
35,45.0161
36,45.0161
37,45.0161
38,45.0161
39,45.0161
40,45.0161
41,45.0161
42,45.0161
43,45.0161
44,45.0161
45,45.0161
46,45.0161
47,45.0161
48,42.7813
49,34.8951
50,29.9035
51,29.9035
52,29.9035
53,29.9035
54,29.9035
55,29.9035
56,29.9035
57,29.9035
58,29.9035
59,29.9035
60,29.9035
61,29.9035
62,29.9035
63,29.9035
64,29.9035
65,29.9035
66,29.9035
67,29.9035
68,29.9035
69,29.9035
70,29.9035
71,29.9035
72,29.9035
73,29.9035
74,29.9035
75,27.4158
76,25.1263
77,24.7588
78,24.7588
79,24.7588
80,24.7588
81,24.7588
82,24.7588
83,24.7588
84,24.7588
85,24.7927
86,25.0804
87,28.4143
88,40.147
89,50.0322
90,50.4823
91,50.4823
92,50.4823
93,50.4823
94,50.4823
95,50.4823
96,50.4823
97,50.4823
98,50.4823
99,50.4823
100,50.4823
101,50.4823
102,50.4823
103,50.4823
104,50.4823
105,50.4823
106,50.4823
107,50.4823
108,50.8521
109,52.3777
110,52.4116
111,52.4116
112,52.4116
113,52.4116
114,52.4116
115,52.4116
116,52.4116
117,52.4116
118,53.4777
119,66.0083
120,95.4502
121,100
122,100
123,99.4534
124,85.0965
125,68.9795
126,61.476
127,61.4148
128,61.4148
129,57.2347
130,49.1284
131,44.0974
132,44.0514
133,44.0514
134,44.0514
135,44.6333
136,47.926
137,59.4009
138,62.3794
139,62.3794
140,62.3794
141,62.3794
142,62.3794
143,62.3794
144,62.3794
145,62.3794
146,62.3794
147,62.3794
148,62.3794
149,62.3794
150,62.3794
151,61.821
152,48.0784
153,38.6013
154,38.5852
155,38.5852
156,38.5852
157,38.5852
158,40.3283
159,54.7849
160,56.2701
161,56.2701
162,56.2701
163,56.2701
164,56.2701
165,56.2701
166,56.2701
167,56.2701
168,56.2701
169,56.2701
170,56.2701
171,54.5552
172,46.3869
173,43.4084
174,43.4084
175,43.4084
176,43.4084
177,43.4084
178,43.4084
179,43.4084
180,43.4084
181,43.4084
182,42.9582
183,29.1992
184,-3.1308
185,-25.0804
186,-26.3666
187,-18.7108
188,-10.611
189,-10.611
190,-9.9985
191,-6.8201
192,11.0703
193,14.7572
194,14.4694
195,7.6045
196,-21.0865
197,-29.2604
198,-29.2604
199,-29.2604
200,-29.2604
201,-19.0032
202,4.1954
203,22.745
204,31.8328
205,30.4282
206,27.0096
207,27.0096
208,27.0096
209,27.0096
210,27.0096
211,-0.061251
212,-63.9194
213,-92.9414
214,-100
215,-100
216,-99.755
217,-100
218,-100
219,-100
220,-100
221,-100
222,-100
223,-100
224,-100
225,-100
226,-100
227,-100
228,-100
229,-100
230,-100
231,-100
232,-100
233,-100
234,-100
235,-100
236,-100
237,-100
238,-100
239,-100
240,-100
