Time of Rating,26-Apr-2016 12:15:47
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,2.8011
3,18.4314
4,25.5639
5,28.1979
6,39.9676
7,43.4173
8,44.3137
9,45.0096
10,41.3766
11,48.9901
12,47.3789
13,47.7171
14,47.8991
15,47.3809
16,47.0588
17,45.112
18,42.4886
19,41.7767
20,42.0308
21,42.7031
22,45.6583
23,47.8844
24,47.8991
25,48.1513
26,52.9552
27,57.9537
28,59.4958
29,56.2625
30,52.8822
31,51.6473
32,50.5322
33,50.6443
34,49.2997
35,49.1457
36,48.2353
37,47.5306
38,53.9683
39,63.9687
40,63.6254
41,62.605
42,59.4427
43,59.1037
44,59.1037
45,59.1037
46,58.912
47,58.0366
48,57.9832
49,57.9832
50,57.0362
51,55.7423
52,55.7423
53,55.7423
54,55.8403
55,57.0168
56,60.8875
57,62.465
58,63.379
59,64.4258
60,64.4258
61,64.4258
62,64.4258
63,64.4258
64,64.2924
65,62.6271
66,62.0066
67,61.6394
68,63.7675
69,64.4258
70,64.4258
71,64.4258
72,62.963
