Time of Rating,26-Apr-2016 12:12:15
Multimedia File,all_vocal_2 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,1.1471
2,5.2189
3,21.7954
4,31.8885
5,43.3773
6,45.9384
7,44.6312
8,52.3669
9,63.3643
10,64.6925
11,60.4452
12,49.8866
13,47.437
14,42.563
15,40.2521
16,35.7364
17,34.0403
18,36.7389
19,39.8293
20,43.4874
21,41.7809
22,40.3361
23,40.6162
24,44.5378
25,49.2017
26,49.86
27,49.86
28,49.2717
29,49.0196
30,49.0196
31,49.0196
32,49.0196
33,49.0616
34,51.4426
35,51.7028
36,48.2593
37,41.8841
38,41.1765
39,36.7094
40,30.2521
41,32.5197
42,37.476
43,39.2157
44,39.2997
45,40.7003
46,41.8251
47,42.2035
48,44.1456
49,44.5378
50,45.1247
51,46.4101
52,47.0188
53,48.1793
54,48.828
55,41.8968
56,42.4443
57,44.8179
58,44.3557
59,39.2857
60,33.3613
61,33.2006
62,35.8543
63,35.1467
64,25.01
65,20.4629
66,18.2606
67,19.3417
68,19.8879
69,19.3277
70,16.4087
