Time of Rating,27-Apr-2016 10:24:00
Multimedia File,mid_seg.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-0.12862
2,2.113
3,30.5145
4,33.762
5,30.4854
6,24.4711
7,24.4373
8,24.4373
9,24.3188
10,18.527
11,16.9064
12,17.3633
13,17.3633
14,17.3633
15,17.3633
16,17.3633
17,17.3633
18,17.3633
19,17.3633
20,17.3633
21,17.3633
22,17.3633
23,17.3633
24,17.3633
25,17.3633
26,17.3633
27,17.3633
28,17.3633
29,17.3633
30,18.8864
31,31.6031
32,37.6206
33,42.7653
34,42.7653
35,43.5437
36,44.373
37,44.373
38,44.7405
39,45.8115
40,45.9807
41,46.4715
42,47.91
43,48.844
44,60.5178
45,65.2733
46,65.2733
47,65.2733
48,65.2733
49,65.2733
50,65.2733
51,65.2733
52,65.2733
53,65.2733
54,65.2733
55,65.2733
56,65.2733
57,65.2733
58,65.2733
59,65.2733
60,65.2733
61,65.2733
62,65.2733
63,65.2733
64,65.2733
65,65.2733
66,65.2733
67,65.2733
68,65.2733
69,65.2733
70,65.2733
71,65.2733
72,65.2733
73,65.2733
74,65.2733
75,65.2733
76,65.2733
77,65.2733
78,65.2733
79,65.2733
80,65.2733
81,65.2733
82,65.2733
83,65.2733
84,65.2733
85,65.2733
86,65.2733
87,65.2733
88,65.2733
89,65.2733
90,65.2733
91,65.2733
92,65.2733
93,65.2733
94,65.2733
95,65.2733
96,65.2733
97,65.2733
98,65.2733
99,65.2733
100,65.2733
101,65.2733
102,65.2733
103,65.2733
104,65.2733
105,65.2733
106,65.2733
107,65.2733
108,65.2733
109,65.2733
110,61.2794
111,57.5869
112,52.5977
113,50.0689
114,49.4534
115,49.1961
116,49.1961
117,49.1961
118,49.1961
119,49.1961
120,49.1961
121,49.1961
122,49.1961
123,49.7474
124,51.8192
125,54.0193
126,54.0193
127,54.0193
128,54.0193
129,54.0193
130,54.0193
131,54.0193
132,54.0193
133,54.0193
134,54.0193
135,54.0193
136,54.0193
137,54.0193
138,54.0193
139,54.0193
140,54.0193
141,54.0193
142,54.0193
143,54.0193
144,54.0193
145,54.0193
146,54.0193
147,54.0193
148,54.0193
149,54.0193
150,54.0193
151,53.8264
152,45
153,37.8939
154,37.6206
155,37.6206
156,37.6206
157,37.4981
158,36.3682
159,29.4901
160,21.3505
161,20.2572
162,18.1289
163,16.0433
164,16.3987
165,16.3987
166,8.2989
167,-4.5177
168,-5.4663
169,-6.4003
170,-20.8834
171,-34.8339
172,-49.4162
173,-56.7685
174,-58.5209
175,-58.5209
176,-58.5209
177,-61.4148
178,-63.3441
179,-63.3441
180,-63.3441
181,-63.3441
182,-63.3441
183,-76.7876
184,-91.386
185,-97.397
186,-100
187,-100
188,-97.3664
189,-85.3105
190,-71.7501
191,-55.8199
192,-44.4534
193,-28.2958
194,-11.1576
195,7.1964
196,20.5957
197,23.0286
198,23.1511
199,29.0354
200,63.361
201,92.5884
202,100
203,100
204,100
205,100
206,100
207,100
208,100
209,100
210,100
211,100
212,100
213,100
214,100
215,100
216,99.0354
217,94.2122
218,94.2122
219,94.4855
220,99.6785
221,100
222,100
223,100
224,100
225,100
226,100
227,100
228,100
229,100
230,100
231,93.8399
232,74.1693
233,62.3151
234,49.2808
235,36.7325
236,33.762
237,32.6749
238,31.8328
239,31.8328
240,31.4577
