Time of Rating,26-Apr-2016 10:27:37
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,4.0989
2,71.4309
3,99.7106
4,100
5,100
6,100
7,100
8,100
9,100
10,95.5466
11,72.0257
12,40.9486
13,24.6463
14,11.5756
15,2.2669
16,-7.3633
17,-13.7621
18,1.8971
19,36.1813
20,60.2809
21,71.3505
22,72.3473
23,72.3473
24,72.3473
25,74.2765
26,83.9841
27,89.1183
28,99.7428
29,100
30,100
31,100
32,100
33,100
34,93.9068
35,72.3303
36,41.9538
37,22.2669
38,-5.0161
39,-13.1833
40,-12.1061
41,9.0514
42,40.1447
43,68.0547
44,85.8682
45,89.0514
46,95.627
47,96.1415
48,98.5531
49,100
50,100
51,100
52,100
53,100
54,100
55,100
56,100
57,97.3633
58,82.9903
59,71.6881
60,60.8682
61,55.3055
62,53.746
63,24.5219
64,-8.7299
65,-29.5667
66,-56.7778
67,-78.3923
68,-97.492
69,-100
70,-100
