Time of Rating,27-Apr-2016 10:07:12
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.32155
2,1.2862
3,2.8939
4,-1.2862
5,-10.594
6,-10.5963
7,-5.6524
8,-5.737
9,-2.4805
10,-0.49077
11,6.3237
12,9.8232
13,13.4566
14,18.4634
15,22.5723
16,23.7942
17,24.9518
18,35.0965
19,41.881
20,42.1222
21,42.1222
22,42.1222
23,43.5048
24,45.6913
25,48.2146
26,51.2632
27,53.3762
28,52.3608
29,51.202
30,59.4212
31,65.0161
32,68.4405
33,69.9196
34,71.0611
35,71.0611
36,71.0611
37,71.0611
38,70.6017
39,67.283
40,63.0056
41,59.6846
42,59.4855
43,59.4855
44,59.8578
45,63.7575
46,65.1768
47,65.2733
48,65.2733
49,65.2733
50,65.2733
51,63.0564
52,59.1334
53,55
54,52.1408
55,52.09
56,52.09
57,52.09
58,51.9132
59,45.7717
60,43.0868
61,43.1376
62,44.8477
63,45.693
64,45.6592
65,45.6592
66,45.6592
67,45.6592
68,45.6592
69,45.6592
70,45.6592
71,45.6592
72,45.6592
73,45.6592
74,45.6592
75,47.1653
76,49.5177
77,49.5177
78,49.5177
79,49.5177
80,48.5852
81,46.4469
82,43.7468
83,40.1317
84,36.5206
85,36.1093
86,35.3698
87,35.3698
88,38.2476
89,41.7846
90,44.1157
91,44.6945
92,44.6945
93,44.6945
94,44.1191
95,39.4733
96,36.6559
97,36.4722
98,40.2894
99,44.5591
100,48.4918
101,52.0731
102,54.9839
103,54.9839
104,54.9839
105,54.9839
106,54.9839
107,54.9839
108,54.9839
109,54.8155
110,51.4469
111,49.1349
112,44.4694
113,38.7037
114,34.4051
115,28.262
116,26.535
117,29.5177
118,33.9389
119,39.5498
120,40.6498
121,40.836
122,40.836
123,40.836
124,40.836
125,40.836
126,40.836
127,40.836
128,40.836
129,40.836
130,40.836
131,40.1421
132,35.0482
133,32.384
134,29.0743
135,24.9426
136,22.8296
137,22.8296
138,23.9634
139,27.9582
140,28.2958
141,27.9066
142,26.8565
143,20.5618
144,10.5344
145,5.9325
146,8.6817
147,12.5402
148,17.1222
149,19.9678
150,21.7126
151,25.9164
152,29.0614
153,32.8143
154,35.6148
155,39.6345
156,41.2647
157,42.8778
158,46.8438
159,51.5235
160,53.207
161,55.9639
162,58.1029
163,58.1994
164,58.1994
165,58.1994
166,58.0064
167,56.8455
168,54.7542
169,54.4212
170,54.3408
171,54.3408
172,54.3408
173,54.3408
174,54.2731
175,49.3493
176,40.9164
177,33.8746
178,29.1758
179,26.1093
180,21.0075
181,11.1017
182,7.0433
183,12.1222
184,19.7588
185,20.2572
186,20.2572
187,22.2026
188,28.7092
189,34.8959
190,36.0128
191,36.0128
192,37.1467
193,45.4601
194,51.7685
195,51.7685
196,51.7685
197,51.7685
198,51.5823
199,50.1777
200,49.5177
201,49.5177
202,49.3799
203,49.1961
204,47.8457
205,42.3825
206,36.2159
207,33.8692
208,33.762
209,33.7621
210,33.7621
211,33.762
212,33.7621
213,33.762
214,33.7621
215,33.762
216,34.3898
217,39.0514
218,39.5498
219,39.5498
220,39.5498
221,39.3048
222,37.3312
223,32.0096
224,25.7878
225,23.4219
226,20.2113
227,19.0193
228,21.7363
229,24.0836
230,29.0675
231,31.7042
232,38.6021
233,48.2162
234,48.8746
235,48.8746
236,48.8746
237,48.8746
238,49.0583
239,50.55
240,51.1254
241,51.1254
242,51.1254
243,51.1254
244,50.2962
245,46.2716
246,42.4945
247,35.6454
248,29.2943
249,28.6173
250,28.6173
251,31.1051
252,34.6807
253,42.701
254,49.0193
255,52.6993
256,53.0547
257,53.0547
258,53.0547
259,53.2231
260,53.7824
261,55.3208
262,56.6077
263,49.6945
264,41.1093
265,37.299
266,32.0472
267,29.9882
268,28.6633
269,25.3055
270,21.1736
271,11.0772
272,1.7769
273,-7.1046
274,-12.4725
275,-17.8686
276,-21.9936
277,-29.4805
278,-42.6734
279,-49.5177
280,-50.4364
281,-47.1704
282,-40.7556
283,-31.2058
284,-23.6081
285,-19.507
286,-19.2926
287,-16.8274
288,-19.7106
289,-29.0354
290,-37.3151
291,-41.1406
292,-46.3176
293,-46.6238
294,-34.2827
295,-18.6665
296,-4.4557
297,6.0932
298,11.914
299,15.6178
300,21.1415
301,26.5595
302,31.4097
303,34.2882
304,34.4051
305,34.4559
306,38.2637
307,38.5006
308,42.1528
309,43.0868
310,43.0868
311,43.0868
312,43.0868
313,44.128
314,49.4838
315,53.3119
316,53.3762
317,50.6109
318,38.3144
319,31.9859
320,27.9904
321,27.9743
322,21.9453
323,16.1449
324,16.0772
325,16.0772
326,16.447
327,24.1318
328,34.373
329,40.1286
330,42.6806
331,44.4189
332,45.1345
333,45.3376
334,45.3376
335,45.3376
336,45.3376
337,45.3376
338,45.3376
339,45.3376
340,45.3376
341,45.3376
342,43.7299
343,29.1158
344,17.4987
345,16.0772
346,18.3923
347,26.7685
348,29.6666
349,33.7299
350,34.0836
351,34.0836
352,34.0836
353,34.0836
354,34.0836
355,32.4276
356,23.9465
357,22.1865
358,22.1865
359,24.1923
360,24.6404
361,18.6648
362,11.0289
363,8.7324
364,8.7429
365,10.2386
366,13.5967
367,18.1926
368,21.62
369,25.3055
370,31.1389
371,33.3639
372,33.4405
373,33.4405
374,33.4405
375,33.4405
376,33.4405
377,33.4405
378,33.4405
379,33.5759
380,35.2473
381,35.6913
382,33.2374
383,31.3275
384,31.1897
385,31.1897
386,31.463
387,34.8875
388,35.2175
389,28.4727
390,19.2314
391,13.0648
392,4.7772
393,9.8231
394,18.955
395,25.6431
396,31.4194
397,32.7974
398,33.2374
399,34.0836
400,34.0836
401,34.0836
402,34.0836
403,34.0836
404,31.8481
405,25.0643
406,20.4341
407,17.1772
408,17.2172
409,18.9541
410,23.4896
411,28.0049
412,33.8974
413,38.4015
414,41.672
415,41.8007
416,41.8007
417,41.8007
418,41.8007
419,41.8007
420,41.8007
421,41.8007
422,44.153
423,46.7004
424,49.1961
425,49.1961
426,49.1961
427,49.1961
428,49.1961
429,49.1961
430,49.1961
431,49.1961
432,49.1961
433,49.1961
434,43.2154
435,33.4084
