Time of Rating,27-Apr-2016 09:38:23
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.418
2,9.0193
3,21.7685
4,30.0804
5,37.5563
6,41.7524
7,41.3023
8,39.8714
9,43.0715
10,51.9546
11,56.8116
12,61.0932
13,59.8714
14,51.9293
15,45.7395
16,36.2578
17,30.9528
18,30.9646
19,36.2219
20,41.2862
21,45.5305
22,46.865
23,47.2669
24,47.4437
25,50.3055
26,46.6881
27,44.9839
28,45.1929
29,49.0193
30,49.1961
31,51.4808
32,53.3923
33,54.7106
34,55.5762
35,58.0156
36,58.1994
37,58.1994
38,58.1994
39,58.1994
40,58.1994
41,58.1994
42,58.1994
43,58.1994
44,58.1994
45,58.1994
46,58.1994
47,58.1994
48,58.1994
49,58.1994
50,57.5402
51,55.2412
52,54.3408
53,54.3408
54,54.3408
55,54.3408
56,54.3408
57,54.3408
58,54.3408
59,53.553
60,42.0916
61,32.899
62,28.0081
63,24.8173
64,20.7142
65,19.7267
66,23.328
67,31.4952
68,33.4084
69,26.7203
70,20.9486
71,14.7588
72,14.1479
73,14.1817
74,19.164
75,26.9453
76,31.9614
77,33.4405
78,32.1704
79,32.1543
80,32.1543
81,33.0577
82,31.9851
83,30.3859
84,29.7749
85,29.582
86,29.582
87,29.582
88,29.582
89,31.9682
90,37.2531
91,41.3344
92,43.3601
93,45.5466
94,46.6576
95,47.619
96,48.2468
97,49.4331
98,51.045
99,54.164
100,51.4791
101,44.1801
102,36.3497
103,30.6312
104,28.3601
105,27.0096
106,27.8296
107,30.5305
108,30.5466
109,30.5466
110,30.5466
111,30.5466
112,30.5466
113,30.5466
114,30.5466
115,30.5466
116,29.1479
117,28.6173
118,28.6173
119,27.9912
120,27.9743
121,27.9743
122,28.3119
123,31.4791
124,34.4855
125,37.299
126,39.791
127,35.0643
128,25.0804
129,14.6838
130,8.834
131,1.9936
132,-7.8457
133,-16.9775
134,-26.9936
135,-30.6431
136,-35.3085
137,-38.0268
138,-39.6463
139,-46.4094
140,-47.91
141,-49.5981
142,-51.5916
143,-57.3794
144,-62.8135
145,-64.791
146,-73.328
147,-76.6399
148,-77.492
149,-76.2904
150,-70.8843
151,-65.8039
152,-60.0161
153,-56.447
154,-56.2701
