Time of Rating,27-Apr-2016 10:55:38
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,21.0129
2,75.4502
3,81.9936
4,81.9936
5,81.9936
6,81.9936
7,65.947
8,25.0965
9,3.2637
10,0
11,0
12,0
13,0
14,0
15,0
16,2.6045
17,46.0932
18,78.6766
19,80.3859
20,80.3859
21,80.3859
22,80.3859
23,80.3859
24,80.3859
25,80.3859
26,80.3859
27,80.3859
28,80.3859
29,80.3859
30,80.3859
31,80.3859
32,80.3859
33,80.3859
34,80.3859
35,80.3859
36,80.3859
37,80.3859
38,80.3859
39,71.8328
40,50
41,18.9711
42,2.8326
43,2.2508
44,2.2508
45,2.5241
46,22.7331
47,53.8103
48,66.6441
49,70.418
50,70.418
51,70.418
52,70.418
53,70.418
54,70.418
55,70.418
56,68.4566
57,43.6453
58,0.81151
59,-54.3916
60,-85.5306
61,-98.3762
62,-100
63,-100
64,-100
65,-100
66,-100
67,-100
68,-100
69,-100
70,-100
71,-100
72,-100
