Time of Rating,02-May-2016 14:16:42
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-2.358
2,-2.7585
3,6.8749
4,17.4987
5,20.885
6,23.8111
7,25.2947
8,21.7685
9,7.4632
10,-4.1035
11,-12.8956
12,-20.2113
13,-20.5627
14,-14.8079
15,-11.5756
16,-6.5832
17,2.2355
18,2.2508
19,2.2508
20,1.1897
21,-12.4048
22,-23.1971
23,-30.462
24,-20.3491
25,-10.2894
26,-0.41801
27,9.934
28,13.4887
29,3.9351
30,-19.6818
31,-34.6961
32,-45.2572
33,-55.5086
34,-61.7976
35,-63.6148
36,-69.8974
37,-73.6495
38,-74.8232
39,-77.0181
40,-68.0868
41,-57.74
42,-46.9453
43,-33.8233
44,-20.7074
45,-9.8392
46,2.2026
47,3.1139
48,4.18
49,11.1694
50,26.0756
51,27.0096
52,27.0096
53,27.0096
54,27.0096
55,27.0096
56,27.0096
57,26.9178
58,14.4525
59,19.0782
60,42.4598
61,50.6008
62,61.0779
63,65.5948
64,65.0436
65,58.1824
66,57.8778
67,57.8778
68,57.8778
69,57.8778
70,57.8778
71,54.7749
72,41.4791
73,30.4112
74,24.7282
75,20.7988
76,18.6495
77,18.6495
78,18.6495
79,14.2765
80,-1.7431
81,-17.2255
82,-26.6881
83,-36.5113
84,-52.7974
85,-64.1158
86,-71.4842
87,-83.6334
88,-92.3748
89,-98.1215
90,-100
91,-99.9196
92,-99.6785
93,-99.6785
94,-99.6785
95,-99.6785
96,-99.6785
97,-99.6785
98,-99.6785
99,-99.6785
100,-99.6785
101,-99.6785
102,-93.4007
103,-82.7653
104,-56.6077
105,-32.8482
106,-10.2412
107,27.224
108,53.9178
109,67.0341
110,71.1795
111,74.6746
112,79.1504
113,68.4727
114,39.4733
115,21.8819
116,8.9726
117,-5.6355
118,-19.1548
119,-7.4116
120,13.6233
121,2.5877
122,-8.8678
123,-18.2974
124,-24.7588
125,-24.7588
126,-24.7588
127,-24.7588
128,-24.7588
129,-24.7588
130,-24.7588
131,-24.7588
132,-24.7588
133,-24.7588
134,-24.7588
135,-24.7588
136,-24.7588
137,-24.7588
138,-11.1736
139,-1.2693
140,8.2989
141,8.6817
142,8.6817
143,8.6817
144,8.6817
145,7.1755
146,-13.8103
147,-28.5561
148,-48.4177
149,-52.0901
150,-53.328
151,-61.5434
152,-70.6042
153,-71.0611
154,-71.0611
155,-74.0904
156,-79.1456
157,-93.9076
158,-100
159,-100
160,-100
161,-100
162,-100
163,-100
164,-100
165,-100
166,-100
167,-100
168,-100
169,-100
170,-89.236
171,-71.8227
172,-45.4907
173,-24.4855
