Time of Rating,03-May-2016 10:13:06
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,25.7235
2,25.7235
3,25.7235
4,25.7235
5,25.7235
6,27.3465
7,33.8805
8,36.0741
9,34.3248
10,30.9968
11,30.2251
12,30.2894
13,31.3734
14,31.463
15,29.9035
16,29.9035
17,29.9035
18,29.9035
19,29.9035
20,29.9035
21,29.9035
22,29.9035
23,29.7681
24,34.3439
25,40.5466
26,40.6109
27,36.9453
28,34.8553
29,34.7267
30,34.6928
31,37.8503
32,37.3151
33,35.4375
34,34.9717
35,31.9513
36,27.5149
37,25.2665
38,25.0804
39,25.0804
40,25.0804
41,25.0804
42,25.0973
43,28.8623
44,31.4952
45,31.5113
46,31.5273
47,34.5575
48,35.4463
49,35.3698
50,35.3698
51,35.3698
52,35.3698
53,35.3698
54,40.3622
55,47.0066
56,53.328
57,52.4276
58,49.9408
59,49.8231
60,48.4306
61,45.9469
62,45.6592
63,45.6592
64,47.0257
65,48.553
66,48.5048
67,48.2315
68,48.2315
69,49.6302
70,59.7732
71,65.3859
72,62.6091
73,54.2393
74,43.1327
75,42.283
76,45.2412
77,42.5622
78,41.8007
79,56.881
