Time of Rating,03-May-2016 10:04:34
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,24.1157
2,24.1157
3,24.3148
4,25.4527
5,25.9325
6,26.2134
7,27.4666
8,27.6374
9,28.9228
10,27.6366
11,27.0418
12,27.0096
13,27.2635
14,27.3312
15,27.1321
16,27.0096
17,27.0096
18,27.0096
19,25.825
20,24.2536
21,24.1157
22,24.1157
23,24.1157
24,24.3087
25,25.2327
26,25.4019
27,25.4019
28,25.4019
29,24.866
30,26.1897
31,26.6881
32,26.5358
33,26.8489
34,28.5102
35,27.1112
36,24.4373
37,22.8973
38,22.4598
39,21.7271
40,21.2219
41,21.2219
42,21.3826
43,23.1029
44,24.4373
45,24.4373
46,24.4526
47,26.2312
48,26.3972
49,26.3666
50,26.3666
51,26.8573
52,27.0096
53,27.0096
54,27.0096
55,27.0096
56,27.0096
57,27.0096
58,27.0096
59,27.0096
60,27.0096
61,27.0096
62,27.3006
63,28.5327
64,28.6173
65,28.6173
66,28.6173
67,28.7398
68,29.7428
69,30.4502
70,30.209
71,29.2926
72,29.2604
73,29.2604
74,29.2604
75,30.4502
76,31.3987
77,31.5113
78,31.5113
79,31.5756
