Time of Rating,02-May-2016 14:32:39
Multimedia File,module1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0
2,0
3,0
4,3.0064
5,4.8231
6,4.8231
7,4.8231
8,1.4791
9,-2.42
10,-5.1753
11,-5.7074
12,-7.8296
13,-15.9926
14,-24.0354
15,-27.8977
16,-27.0096
17,-27.0096
18,-27.0096
19,-27.0096
20,-27.0096
21,-27.0096
22,-27.0096
23,-27.0096
24,-27.0096
25,-27.0096
26,-27.0096
27,-27.0096
28,-31.562
29,-32.9506
30,-26.5273
31,-16.7685
32,-13.471
33,-7.1763
34,-0.44001
35,1.6416
36,2.2508
37,2.2508
38,2.2508
39,2.3312
40,2.5724
41,2.5724
42,2.5724
43,2.5724
44,-0.067692
45,-5.1447
46,-5.1447
47,-10.9164
48,-15.5466
49,-24.8265
50,-25.4019
51,-25.4019
52,-25.4019
53,-26.881
54,-29.1589
55,-29.2604
56,-29.3281
57,-34.7879
58,-35.6913
59,-35.6913
60,-35.6913
61,-35.6913
62,-30.317
63,-25.0635
64,-24.1157
65,-23.553
66,-14.164
67,-12.2347
68,-13.7418
69,-9.1563
70,-1.8167
71,3.553
72,4.5016
73,4.5016
74,4.5016
75,4.5016
76,4.5016
77,4.5016
78,4.5016
79,4.5016
80,4.5016
81,10.9807
82,16.8387
83,14.9747
84,14.0464
85,13.1833
86,13.1833
87,13.1833
88,13.1833
89,12.283
90,6.7685
91,6.3293
92,24.4526
93,44.2604
94,51.0129
95,63.3119
96,47.233
97,57.4338
98,70.6431
99,67.3098
100,62.9887
101,55.7793
102,45.9348
103,39.0591
104,30.3476
105,23.7299
106,28.0064
107,20.4502
108,14.571
109,13.8264
110,15.9587
111,25.0804
112,25.4019
113,25.4019
114,23.2315
115,6.7524
116,-1.8833
117,-3.135
118,-12.8135
119,-19.0997
120,-21.3911
121,-26.4125
122,-25.7235
123,-25.7235
124,-25.7235
125,-25.7235
126,-23.1029
127,-13.8746
128,-12.6206
129,-20.7396
130,-3.4084
131,1.9462
132,8.1764
133,18.9871
134,23.4727
135,23.4727
136,23.4727
137,22.926
138,17.9218
139,17.6849
140,17.6849
141,17.6849
142,17.6849
143,17.6849
144,17.6849
145,17.6849
146,17.6849
147,17.6849
148,17.6849
149,16.5756
150,14.3848
151,2.8939
152,-13.955
153,-20.1929
154,-20.2572
155,-21.3911
156,-21.5434
157,-21.5434
158,-21.7731
159,-22.7974
160,-23.4727
161,-23.4727
162,-24.0997
163,-25.627
164,-26.8328
165,-26.4148
166,-33.0386
167,-33.7621
168,-34.4511
169,-35.6913
170,-36.12
171,-37.2669
172,-37.6206
173,-37.6206
174,-31.9005
175,-18.527
176,-2.91
177,-2.701
178,-2.217
179,-4.7106
180,-17.9605
181,-13.691
182,-2.0518
183,-16.881
184,-24.0675
185,-25.3376
186,-26.6881
187,-26.6881
188,-28.4244
189,-21.881
190,-9.2401
191,0.65839
192,2.8939
193,2.8939
194,2.8939
195,2.8939
196,2.8939
197,2.8939
198,2.8939
199,2.8939
200,2.8939
201,2.8939
202,2.8939
203,-1.3934
204,-10.5627
205,-11.4791
206,-20.3055
207,-35.6406
208,-53.4834
209,-64.2122
210,-69.8071
211,-74.9678
212,-75.5627
213,-75.5627
214,-75.5627
215,-75.5627
216,-75.5627
217,-75.5627
218,-75.5627
219,-75.5627
220,-75.5627
221,-75.5627
222,-75.5627
223,-75.5627
224,-75.5627
225,-75.5627
226,-75.4442
227,-70.1271
228,-63.0733
229,-59.4855
230,-60.7235
231,-62.1704
232,-64.9518
233,-64.9518
234,-64.9518
235,-64.9518
236,-64.9518
237,-64.9518
238,-64.9518
239,-64.9518
240,-64.9518
241,-64.9518
242,-64.9518
243,-64.9518
244,-64.9518
245,-64.9518
246,-64.5659
247,-48.4346
248,-31.6644
249,-2.0816
250,20.7166
251,29.1801
252,29.5651
253,29.9035
254,29.9035
255,29.8231
256,28.8712
257,24.9732
258,24.4373
259,21.8489
260,17.3633
261,17.3633
262,15.6484
263,4.0616
264,-9.6157
265,-19.5659
266,-23.5234
267,-22.5081
268,-22.5081
269,-22.5081
270,-22.5241
271,-24.6945
272,-28.0064
273,-29.9374
274,-30.5466
275,-30.5466
276,-30.5466
277,-30.5466
278,-30.5466
279,-30.5466
280,-30.5466
281,-30.5466
282,-30.5466
283,-30.5466
284,-30.5466
285,-30.5466
286,-33.0174
287,-34.0836
288,-34.0836
289,-34.0836
290,-34.0836
291,-34.0836
292,-34.0836
293,-34.0836
294,-34.0836
295,-34.0836
296,-34.0836
297,-38.6013
298,-46.3361
299,-50.5895
300,-58.6495
301,-65.9807
302,-66.5595
303,-66.5595
304,-66.5595
305,-66.5595
306,-73.5852
307,-60.264
308,-26.5197
309,9.0675
310,-6.672
311,-31.1576
312,-48.7731
313,-35.5229
314,8.7663
315,31.5878
316,32.1543
317,32.1543
318,32.1543
319,32.1543
320,33.3027
321,73.075
322,100
323,100
324,100
325,100
326,100
327,100
328,100
329,100
330,98.1672
331,88.4921
332,85.5305
333,85.5305
334,85.5305
335,85.5305
336,85.5305
337,82.7492
338,72.0418
339,71.0611
340,71.0611
341,71.0611
342,71.0611
343,71.0611
344,71.0611
345,70.5703
346,59.8683
347,56.9132
348,56.9132
349,56.9132
350,56.9132
351,56.9132
352,56.9132
353,56.3007
354,52.53
355,61.1086
356,62.3794
357,50.8521
358,38.7621
359,31.5113
360,21.8489
361,21.5434
362,21.5434
363,17.09
364,3.8746
365,9.373
366,11.5756
367,11.5756
368,11.5756
369,12.2187
370,12.5402
371,9.6632
372,1.424
373,-5.4823
374,-12.2347
375,-12.8618
376,-12.8618
377,-12.8618
378,-12.8618
379,-12.8618
380,-12.8618
381,-12.8618
382,-12.8618
383,-12.8618
384,-12.299
385,5.7556
386,10.9325
387,10.9325
