Time of Rating,03-May-2016 10:21:46
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,25.0804
2,25.0804
3,25.0804
4,25.209
5,25.6896
6,25.0804
7,25.8419
8,26.8412
9,25.7573
10,28.5209
11,28.6633
12,27.7543
13,29.1073
14,31.1897
15,30.715
16,28.328
17,27.9743
18,27.9743
19,27.9743
20,27.9743
21,28.8035
22,29.781
23,29.9035
24,29.9035
25,29.9035
26,29.9035
27,29.6463
28,29.582
29,30.4502
30,31.5113
31,31.562
32,32.2003
33,29.9205
34,28.5408
35,28.2958
36,28.8746
37,30.8842
38,33.1697
39,33.4405
40,32.926
41,32.1543
42,32.1543
43,32.1543
44,32.1543
45,32.1543
46,32.4912
47,32.7974
48,32.7974
49,33.8264
50,35.0144
51,34.1142
52,34.0836
53,33.9611
54,32.6113
55,31.2816
56,31.1897
57,31.1897
58,31.1897
59,32.4116
60,30.8521
61,29.9374
62,31.3581
63,31.8328
64,31.562
65,29.8729
66,28.9389
67,28.9389
68,28.9389
69,28.9389
70,28.9389
71,28.9389
72,28.9389
73,28.9389
74,30.2863
75,31.3826
76,29.5016
77,28.9389
78,28.7358
79,28.6173
80,29.9374
81,33.7036
82,33.5928
83,31.6466
84,30.3016
85,30.3774
86,31.4653
87,31.5434
88,32.492
89,34.9839
90,35.3698
91,34.742
92,34.4051
93,36.1415
94,36.4791
95,34.6624
96,33.8264
97,35.4205
98,35.5995
99,33.9389
100,33.4405
101,35.3528
102,37.1543
103,37.299
104,36.4148
105,35.418
106,34.0836
107,33.7621
108,33.7621
109,33.7621
110,33.7621
111,33.762
112,33.7621
113,33.9821
114,35.0482
115,34.6463
116,32.9582
117,32.7974
118,32.7974
119,32.7974
120,32.7974
121,32.7974
122,32.7974
123,32.7974
124,32.7974
125,32.6959
126,31.8634
127,30.3605
128,30.2251
129,30.2251
130,30.2251
131,30.2251
132,30.2251
133,30.2251
134,30.2251
135,30.2251
136,30.2251
137,29.9374
138,29.2604
139,29.2604
140,29.2604
141,29.2604
142,29.2604
143,28.7705
144,27.6696
145,27.6527
146,27.6527
147,30.5145
148,33.5048
149,33.762
150,33.9152
151,33.6436
152,33.4252
153,37.6527
154,38.2637
155,38.2637
156,37.3329
157,34.8951
158,34.6251
159,36.4875
160,36.9775
161,36.6866
162,36.3344
163,36.6881
164,37.6206
165,37.5884
166,34.9035
167,31.2379
168,30.5466
169,31.9936
170,33.0682
171,33.7621
172,34.7267
173,34.497
