Time of Rating,02-May-2016 16:20:08
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.32155
2,4.8714
3,11.7685
4,16.3023
5,16.3987
6,16.3987
7,16.3987
8,16.3987
9,9.6971
10,-11.0244
11,-29.3408
12,-30.1929
13,-6.7846
14,13.2315
15,8.4084
16,-14.2664
17,-38.4168
18,-49.6624
19,-62.3794
20,-64.4051
21,-59.8071
22,-59.8071
23,-64.1961
24,-49.4373
25,-20.9164
26,-0.98156
27,21.2984
28,32.717
29,32.4759
30,31.8006
31,31.1897
32,30.836
33,-5.0601
34,-35.7219
35,-59.0625
36,-96.019
37,-100
38,-97.926
39,-70.6752
40,-99.9662
41,-100
42,-100
43,-100
44,-98.4092
45,-59.6142
46,-13.6426
47,8.9694
48,18.1595
49,21.865
50,21.865
51,21.865
52,22.948
53,24.4373
54,24.4373
55,24.4373
56,24.4373
57,3.9044
58,-27.5241
59,-39.2283
60,-39.2283
61,-39.2283
62,-39.2283
63,-39.2283
64,-29.8576
65,14.3848
66,23.7096
67,17.1184
68,16.2295
69,28.893
70,47.9904
71,50.1608
72,50.1608
73,44.3569
74,15.627
75,-19.3434
76,-36.9163
77,-45.3376
78,-50.5949
79,-52.1061
