Time of Rating,03-May-2016 10:48:53
Multimedia File,module2 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,49.8392
2,49.8392
3,49.8392
4,49.8392
5,49.8392
6,49.8392
7,49.8392
8,49.8392
9,49.8392
10,49.8392
11,49.8392
12,49.8392
13,50.0254
14,50.9968
15,50.1929
16,52.701
17,55.5306
18,55.1447
19,56.4469
20,55.8039
21,53.6977
22,53.3762
23,53.3762
24,50.7732
25,47.4361
26,49.0608
27,50.1608
28,50.1608
29,50.1608
30,51.2701
31,54.3561
32,53.41
33,54.7428
34,53.135
35,52.4116
36,51.7685
37,52.1061
38,53.9711
39,53.0064
40,52.8939
41,54.5858
42,53.9854
43,53.7743
44,55.3055
45,55.3055
46,55.3055
47,55.0516
48,52.8457
49,51.1415
50,51.1254
51,52.1704
52,54.4534
53,54.693
54,55.2886
55,55.3055
56,55.3055
57,55.0482
58,53.8907
59,52.0257
60,50.4823
61,50.4823
62,50.4823
63,50.4823
64,50.4823
65,49.7428
66,47.7331
67,47.0418
68,50.5949
69,51.7685
70,51.7685
71,51.6
72,50.8377
73,52.2254
74,54.0958
75,51.8489
76,50.5788
77,50.4823
78,50.4823
79,50.4823
80,51.447
81,52.825
82,54.4593
83,54.6624
84,54.6624
85,52.3312
86,51.1254
87,51.8006
88,53.4244
89,54.2122
90,54.3715
91,59.164
92,60.1286
93,59.9518
94,59.3248
95,57.1543
96,56.9132
97,59.6463
98,57.6045
99,52.4276
100,51.1254
101,53.8585
102,55.627
103,55.4823
104,54.0515
105,53.8746
106,53.6013
107,53.6978
108,53.6978
109,53.2958
110,53.0547
111,53.0547
112,53.0547
113,53.0547
114,53.537
115,52.4598
116,51.1254
117,51.1254
118,51.1254
119,51.1254
120,51.2862
121,53.0707
122,58.1511
123,61.4309
124,56.9132
125,55.627
126,55.627
127,55.627
128,55.627
129,55.627
130,54.9035
131,52.8457
132,52.09
