Time of Rating,02-May-2016 11:52:49
Multimedia File,video.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.70739
2,0.064309
3,1.2693
4,1.2862
5,1.2862
6,6.1553
7,16.2701
8,21.7685
9,26.8971
10,33.328
11,41.3344
12,50.7235
13,57.3151
14,66.1736
15,74.8071
16,80.2251
17,84.1936
18,91.5939
19,98.0225
20,99.6784
21,99.6784
22,95.3799
23,84.964
24,77.4412
25,61.7823
26,46.7084
27,29.138
28,18.746
29,16.7033
30,13.1527
31,11.2219
32,10.4662
33,7.6155
34,5.1141
35,2.6366
36,0.64307
37,0.64307
38,0.44
39,-0.91869
40,-1.8489
41,-4.5862
42,-6.1093
43,-6.1093
44,-6.1093
45,-6.1093
46,-6.1093
47,-6.1093
48,-6.1093
49,-6.1093
50,-6.1093
51,-0.96463
52,10.8309
53,12.2186
54,12.2186
55,12.2186
56,12.2186
57,12.2186
58,12.2186
59,12.2186
60,12.2186
61,12.2186
62,12.2186
63,12.2186
64,12.0325
65,11.8971
66,11.8971
67,11.8971
68,11.8971
69,11.8971
70,11.8971
71,11.8971
72,11.8971
73,11.8971
74,11.8971
75,11.8971
76,11.8971
77,11.8971
78,11.8971
79,11.8971
80,11.8971
81,11.8971
82,11.8971
83,11.8971
84,10.5949
85,8.1232
86,2.9858
87,-2.6849
88,-8.4447
89,-15.2657
90,-20.9325
91,-25.8039
92,-31.1051
93,-35.4157
94,-40.9325
95,-43.0868
96,-43.0868
97,-44.9653
98,-51.2479
99,-58.119
100,-64.4051
101,-69.9679
102,-74.4373
103,-75.1126
104,-82.2136
105,-90.9355
106,-99.1801
107,-100
108,-100
109,-95.7353
110,-87.4751
111,-82.3997
112,-74.2765
113,-66.4952
114,-58.4871
115,-55.5045
116,-55.3055
117,-52.6106
118,-44.1801
119,-34.4373
120,-26.4791
121,-18.4295
122,-6.8596
123,3.6724
124,4.5016
125,4.5016
126,4.5016
127,4.5016
128,5.5339
129,8.3907
130,12.2186
131,12.0257
132,9.4432
133,6.1576
134,3.1389
135,1.7262
136,-7.6558
137,-12.2026
138,-15.1125
139,-15.1125
140,-15.1125
141,-15.1125
142,-15.1125
143,-15.1125
144,-15.1125
145,-15.1125
146,-15.1125
147,-15.1125
148,-15.1125
149,-15.1125
150,-15.1125
151,-15.1125
152,-15.1125
153,-15.1125
154,-15.1125
155,-15.1125
156,-14.5541
157,-6.4921
158,3.4244
159,11.5756
160,18.5818
161,23.2527
162,29.8423
163,32.5436
164,34.8032
165,41.3987
166,50.5145
167,55.3055
168,57.4547
169,67.4935
170,75.5627
171,76.8489
172,76.8489
173,75.5145
174,74.2765
175,73.4012
