Time of Rating,02-May-2016 12:13:41
Multimedia File,module2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.29575
2,1.6636
3,1.6636
4,1.683
5,4.9129
6,8.7228
7,9.6021
8,11.1346
9,6.1183
10,5.3605
11,5.3605
12,5.3605
13,5.3605
14,5.3605
15,5.3605
16,5.3605
17,5.3605
18,5.3605
19,5.3605
20,5.3605
21,6.4695
22,11.7375
23,19.8891
24,28.8452
25,40.2517
26,46.7652
27,47.5046
28,47.5046
29,47.5046
30,47.5046
31,46.7283
32,44.1959
33,41.5702
34,40.3398
35,43.6414
36,43.8077
37,43.4011
38,43.01
39,28.7915
40,6.0259
41,-13.0499
42,-27.7556
43,-32.3475
44,-32.3475
45,-32.3475
46,-32.3475
47,-32.3475
48,-32.3475
49,-32.3475
50,-32.2736
51,-31.0351
52,-26.7283
53,-20.6839
54,-11.7424
55,-6.4519
56,-3.586
57,-0.55452
58,-0.079218
59,2.9575
60,9.8891
61,11.5867
62,13.0534
63,19.0388
64,24.2884
65,28.6322
66,28.6507
67,28.6507
68,28.6507
69,28.9464
70,21.5342
71,14.9139
72,9.4798
73,1.469
74,-11.1874
75,-12.976
76,-24.9723
77,-25.3235
78,-25.3235
79,-25.3235
80,-25.3235
81,-25.3235
82,-25.3235
83,-25.3235
84,-25.3235
85,-25.3235
86,-25.3235
87,-25.3235
88,-25.3235
89,-25.3235
90,-25.3235
91,-25.3235
92,-23.7085
93,-16.275
94,-14.7135
95,-23.7523
96,-26.488
97,-26.0629
98,-26.0629
99,-26.0629
100,-26.0629
101,-26.0629
102,-25.8868
103,-25.1941
104,-24.2514
105,-24.4362
106,-26.8207
107,-24.3623
108,-23.2221
109,-12.1492
110,-6.7614
111,-4.3876
112,-16.3454
113,-21.9963
114,-21.9963
115,-17.5046
116,-7.5231
117,3.1054
118,16.0444
119,34.4177
120,49.2168
121,58.736
122,72.5323
123,93.2532
124,99.3346
125,92.9176
126,68.1542
127,45.6932
128,30.9216
129,19.5252
130,14.6026
131,14.6026
132,14.6026
133,14.6026
134,14.6026
135,14.6026
136,14.6026
137,14.6026
138,14.6026
139,14.6026
140,14.6026
141,14.6026
142,14.6026
143,14.6026
144,15.4782
145,16.8207
146,16.8207
147,16.8207
148,22.3475
149,42.939
150,39.7227
151,24.0782
152,20.2887
153,9.9261
154,0.36968
155,-7.061
156,-14.085
157,-20.5176
158,-21.9963
159,-21.345
160,-11.8202
161,-5.871
162,-4.2144
163,-10.2831
164,-13.3879
165,-15.6192
166,-17.708
167,-24.8176
168,-29.6893
169,-31.22
170,-31.6081
171,-31.6081
172,-31.6081
173,-31.6081
174,-30.1294
175,-31.3863
176,-31.146
177,-29.39
178,-29.39
179,-29.39
180,-29.39
181,-29.39
182,-29.39
183,-29.2237
184,-28.5728
185,-27.2775
186,-20.0311
187,-13.1239
188,-8.9094
189,-6.0998
190,-6.0998
191,-6.0998
192,-6.0998
193,-9.4455
194,-21.3863
195,-29.1128
196,-26.3547
197,-19.0036
198,-19.0018
199,-19.7782
200,-19.7782
201,-24.2884
202,-30.0185
203,-27.9307
204,-27.9113
205,-27.9113
206,-27.9113
207,-27.9113
208,-27.9113
209,-27.9113
210,-27.9113
211,-27.9113
212,-27.9113
213,-27.9113
214,-27.9113
215,-27.9113
216,-27.9113
217,-27.9113
218,-31.9954
219,-38.5933
220,-43.8606
221,-35.4898
222,-26.7283
223,-26.0629
224,-26.0629
225,-26.0629
226,-26.0629
227,-26.0629
228,-26.0629
229,-26.0629
230,-26.0629
231,-26.0629
232,-26.0629
233,-26.0629
234,-26.1333
235,-23.7475
236,-28.2421
237,-16.7855
238,-13.1239
239,-13.1239
240,-7.6155
241,-4.3253
242,-4.658
243,-4.6211
244,-4.6211
245,-8.6098
246,-8.0539
247,-2.6248
248,0.092406
249,0.18483
250,0.53506
251,3.336
252,3.8817
253,3.8078
254,1.0721
255,-0.92423
256,-2.9311
257,-9.9718
258,-18.0706
259,-24.6026
260,-24.9538
261,-25.268
262,-20.5545
263,-10.4806
264,7.0425
265,19.9815
266,29.1371
267,38.9138
268,48.7431
269,57.0386
270,67.4677
271,72.5323
272,75.6007
273,95.4276
274,100
275,100
276,100
277,99.0846
278,91.8669
279,82.6072
280,70
281,50.2403
282,36.2662
283,24.3506
284,12.4549
285,-0.53507
286,-11.5043
287,-20.2588
288,-32.7172
