Time of Rating,02-May-2016 13:40:26
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,-4.654
2,-11.5917
3,-13.1488
4,-22.5408
5,-14.2388
6,-15.6574
7,-23.0796
8,-23.1834
9,-23.1834
10,-23.1834
11,-23.1834
12,-23.1834
13,-20.9919
14,-11.2803
15,-6.4469
16,-1.1205
17,3.5294
18,8.564
19,11.09
20,17.0415
21,19.6194
22,23.2198
23,27.8135
24,31.7428
25,35.4918
26,38.3391
27,39.7751
28,44.083
29,47.5606
30,48.1834
31,60.2258
32,66.1888
33,71.3149
34,74.3772
35,76.1246
36,76.1246
37,71.5604
38,70.4325
39,77.5606
40,80.0692
41,74.358
42,57.2088
43,45.2518
