Time of Rating,18-Apr-2016 14:23:01
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,2.9447
2,26.7647
3,26.254
4,0.25723
5,-16.1093
6,-22.8939
7,-25.0643
8,-31.2701
9,-39.3408
10,-46.4884
11,-55.8108
12,-60.4984
13,-61.0932
14,-63.8187
15,-70.7074
16,-76.672
17,-79.6142
18,-81.7203
19,-81.865
20,-85.9198
21,-98.5454
22,-84.7013
23,-72.1942
24,-65.9807
25,-51.9453
26,-40.4019
27,-42.9684
28,-62.5019
29,-61.3979
30,-60.1286
31,-60.1286
32,-60.4502
33,-63.328
34,-63.4727
35,-63.5048
36,-64.021
37,-68.6266
38,-50.1125
39,-30.6109
40,-25.6431
41,-25.4019
42,-31.7363
43,-59.4212
