Time of Rating,18-Apr-2016 14:26:49
Multimedia File,all_vocal_2 (1).m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,4.8078
2,-0.16077
3,-12.8787
4,-2.4192
5,10.1202
6,12.0962
7,9.4094
8,13.8746
9,22.7224
10,8.5801
11,-12.2799
12,-21.6077
13,-26.8971
14,-28.9558
15,-30.209
16,-25.2182
17,-12.8617
18,2.7101
19,14.8079
20,19.5529
21,7.954
22,-12.7239
23,-25.9807
24,-40.9545
25,-53.1619
26,-54.2224
27,-56.4079
28,-56.5916
29,-56.5916
30,-56.5916
31,-53.867
32,-22.2018
33,12.5063
34,28.7138
35,34.6348
36,21.1372
37,-16.0772
38,-35.319
39,-55.0146
40,-69.0032
41,-80.7074
