Time of Rating,26-Apr-2016 10:02:09
Multimedia File,all_vocal_2.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,0.32155
2,0.32155
3,0.32155
4,0.32155
5,-0.74462
6,-5.1447
7,2.5241
8,11.1093
9,11.881
10,15.4341
11,16.9499
12,18.6495
13,18.6495
14,18.746
15,19.7834
16,22.9061
17,23.5065
18,20.1654
19,20.4019
20,22.2669
21,22.508
22,24.4694
23,26.0611
24,21.2219
25,20.1769
26,19.3941
27,19.0323
28,16.6881
29,9.0032
30,0.85744
31,-5.8682
32,-6.8971
33,-8.4566
34,-2.492
35,-0.2894
36,5.2462
37,13.9489
38,17.5664
39,17.3787
40,19.0193
41,19.9518
42,22.1704
43,19.8714
44,18.971
45,19.6649
46,22.6765
47,21.1736
48,20.2572
49,20.2572
50,20.2572
51,19.6601
52,19.2926
53,18.5764
54,18.0064
55,18.0064
56,18.0064
57,18.0064
58,17.1383
59,13.0547
60,9.4373
61,5.627
62,2.3693
63,5.4662
64,6.3293
65,7.028
66,6.7846
67,11.1736
68,6.4952
69,7.7813
70,8.5048
71,9.3247
72,9.3247
73,9.3247
74,9.4694
75,8.1764
76,6.7524
77,6.7524
78,6.7524
79,6.7524
80,6.7524
81,6.7524
82,6.9775
83,7.0739
84,7.717
85,8.1401
86,6.6299
87,6.1093
88,6.1093
89,6.1093
90,5.0482
91,0.72347
92,0
