Time of Rating,20-Apr-2016 17:37:28
Multimedia File,all_vocal_1.m4v
Lower Label,negative
Upper Label,positive
Minimum Value,-100
Maximum Value,100
Number of Steps,9
Second,Rating
%%%%%%,%%%%%%
1,1.2249
2,4.7106
3,10.7074
4,13.8602
5,16.4906
6,17.1095
7,18.2667
8,20.5949
9,22.1222
10,22.9819
11,23.1511
12,23.1511
13,23.0157
14,23.5798
15,26.9293
16,27.9743
17,27.9743
18,27.9743
19,25.7082
20,24.6742
21,26.0756
22,26.3666
23,26.3666
24,27.8518
25,31.9005
26,36.5947
27,39.8375
28,40.8973
29,42.9007
30,43.4084
31,43.9711
32,44.0345
33,42.5815
34,39.9052
35,37.8962
36,40.6329
37,46.8489
38,51.9982
39,55.6609
40,56.2701
41,57.5393
42,59.5315
43,56.8971
44,54.5778
45,52.5341
46,48.3161
47,42.1375
48,38.5344
49,36.8167
50,36.6559
51,38.1452
52,39.5498
53,39.5498
54,38.5699
55,37.701
56,35.5305
57,32.9159
58,32.1382
59,31.2816
60,31.0712
61,31.6184
62,32.3151
63,35.7421
64,40.8666
65,44.7961
66,47.4966
67,50.9325
68,51.7685
69,51.8362
70,50.836
71,46.731
72,40.1083
73,36.0588
74,32.2347
75,28.3601
76,25.0296
77,24.5498
78,26.1675
79,29.0743
80,33.3946
81,35.6744
82,35.7556
83,36.5113
84,36.6559
85,40.346
86,48.0454
87,51.3398
88,49.8054
89,46.3635
90,44.9678
91,43.4084
92,42.7653
93,42.7653
94,42.7653
95,42.7653
96,43.0868
97,44.0361
98,44.0514
99,44.9089
100,45.9807
101,47.6956
102,47.9904
103,48.2315
104,48.2927
105,51.3285
106,52.09
107,52.09
108,52.508
109,59.6785
110,63.0225
111,60.787
112,56.5239
113,55.1983
114,54.9839
115,54.9686
116,54.5947
117,54.0193
118,53.9121
119,53.3931
120,49.8086
121,45.7717
122,44.7267
123,45.7717
124,48.6715
125,49.533
126,50.2115
127,51.1713
128,51.7685
129,51.7685
130,55.9332
131,61.4486
132,62.701
133,61.9936
134,59.5016
135,56.2193
136,53.2958
137,49.9464
138,46.9284
139,46.3022
140,46.3022
141,46.3022
142,46.7592
143,51.1254
144,54.9533
145,58.4532
146,61.5679
147,61.9733
148,58.2606
149,54.6624
150,51.1423
151,49.8392
152,50.7023
153,53.1006
154,52.6316
155,50.023
156,48.6495
157,46.5392
158,43.5002
159,41.953
160,41.6322
161,40.0482
162,38.196
